-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 02/29/2024 
Location: Latitude  40.7304   Longitude -73.9981 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.17 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M
2022,3,23,4.99,5.62,3.91,73.12,3.51,102.12,6.87
2022,3,24,7.69,7.14,6.29,96.25,26.67,100.95,5.44
2022,3,25,8.42,7.77,5.68,83.5,0.52,100.19,4.43
2022,3,26,7.3,6.72,5.25,82.19,2.55,99.79,5.48
2022,3,27,4.01,5.37,3.72,74.06,2.76,100.37,8.34
2022,3,28,-1.49,2.85,2.14,63.88,0.83,101.28,9.44
2022,3,29,-0.16,3.08,2.44,67.62,0.08,102.01,8.05
2022,3,30,2.82,4.25,2.99,64.81,0.0,102.02,4.23
2022,3,31,10.37,8.17,7.57,95.69,7.48,100.46,9.88
2022,4,1,9.19,7.8,5.74,78.38,2.4,100.34,7.43
2022,4,2,5.63,6.38,3.97,71.44,0.01,101.59,5.59
2022,4,3,5.98,6.3,5.13,88.31,5.38,100.91,4.44
2022,4,4,6.37,6.37,4.46,76.5,0.0,101.4,5.06
2022,4,5,7.08,6.4,5.19,83.38,2.45,101.57,3.38
2022,4,6,8.3,7.58,6.41,94.19,25.01,100.78,7.01
2022,4,7,8.17,7.48,6.53,96.44,40.54,100.42,8.31
2022,4,8,9.61,8.63,6.04,81.88,0.05,100.24,5.34
2022,4,9,8.59,7.98,6.04,87.12,1.07,100.28,3.98
2022,4,10,6.98,7.18,4.64,75.31,1.48,100.81,7.07
2022,4,11,7.28,7.88,4.64,74.56,0.0,101.76,5.03
2022,4,12,12.25,9.8,6.59,75.81,0.59,101.52,3.16
2022,4,13,11.73,10.39,7.45,87.38,0.1,101.39,3.66
2022,4,14,14.12,12.14,8.79,87.88,4.94,100.8,6.54
2022,4,15,11.66,10.73,6.04,73.0,0.39,101.8,5.55
2022,4,16,11.05,10.54,6.96,85.25,8.03,101.24,7.58
2022,4,17,6.89,7.99,4.09,68.19,1.29,101.98,6.16
2022,4,18,6.69,7.48,4.52,75.81,28.68,102.2,7.95
2022,4,19,7.83,8.06,5.13,77.69,12.01,100.65,10.26
2022,4,20,8.64,8.4,4.58,68.12,0.0,102.61,4.9
2022,4,21,9.5,8.94,6.23,86.44,0.0,102.95,5.02
2022,4,22,11.95,10.54,6.47,77.38,0.04,102.66,4.7
2022,4,23,10.13,10.23,6.1,81.44,0.13,102.61,3.41
2022,4,24,10.14,10.26,6.16,81.25,0.0,102.27,4.73
2022,4,25,9.83,9.97,5.8,78.44,0.0,102.18,4.92
2022,4,26,12.09,11.5,8.0,91.62,2.58,101.57,3.4
2022,4,27,9.55,9.58,5.31,72.12,0.44,101.32,7.52
2022,4,28,7.21,8.23,3.97,64.69,0.0,101.56,8.98
2022,4,29,8.41,8.58,4.27,64.12,0.0,101.75,7.02
2022,4,30,10.0,9.7,4.94,67.44,0.04,101.84,3.57
2022,5,1,10.65,10.51,6.53,83.56,0.05,101.84,3.0
2022,5,2,10.81,10.4,7.45,93.62,13.32,101.64,5.11
2022,5,3,10.74,11.09,7.08,89.56,0.03,101.93,4.4
2022,5,4,12.29,11.67,8.18,92.75,3.73,101.38,2.29
2022,5,5,13.74,12.76,7.51,79.19,0.02,101.63,3.64
2022,5,6,11.31,11.19,7.57,91.44,19.69,101.22,4.1
2022,5,7,9.47,9.87,6.47,88.25,24.6,100.88,11.66
2022,5,8,9.9,10.03,5.25,70.75,1.85,101.7,10.24
2022,5,9,10.77,10.36,4.94,63.5,0.0,102.17,8.63
2022,5,10,11.62,10.87,5.31,64.0,0.05,102.47,7.9
2022,5,11,12.73,12.01,7.26,79.25,0.23,102.3,6.03
2022,5,12,13.48,13.15,8.67,91.81,0.24,102.39,4.23
2022,5,13,12.7,12.93,8.48,93.88,1.08,102.29,3.88
2022,5,14,14.4,13.54,9.7,95.88,5.79,101.66,3.1
2022,5,15,15.83,15.16,10.25,92.12,0.41,101.02,3.82
2022,5,16,15.59,14.82,10.13,91.56,3.25,100.41,5.91
2022,5,17,15.75,14.18,8.42,76.75,0.02,100.74,5.36
2022,5,18,14.37,13.72,7.63,76.19,0.37,101.29,4.3
2022,5,19,13.8,13.92,9.09,92.88,16.8,100.73,3.83
2022,5,20,15.19,14.84,10.01,93.81,1.68,101.23,3.17
2022,5,21,18.6,17.15,11.84,89.81,2.28,101.51,3.27
2022,5,22,19.8,17.98,12.94,90.44,0.88,101.49,5.24
2022,5,23,16.97,15.98,8.73,74.06,0.61,102.03,4.34
2022,5,24,14.93,15.22,8.42,81.31,0.06,102.42,4.39
2022,5,25,14.16,14.92,7.32,75.0,0.0,102.69,3.95
2022,5,26,15.15,15.58,9.4,89.06,0.33,102.28,4.63
2022,5,27,17.41,16.95,11.72,94.88,5.91,101.2,5.77
2022,5,28,18.87,17.93,12.21,90.31,13.3,100.68,4.1
2022,5,29,18.4,18.35,10.62,82.5,0.06,101.6,3.12
2022,5,30,20.1,19.36,12.33,85.88,0.09,101.73,4.45
2022,5,31,23.25,20.83,14.04,80.69,0.57,101.31,3.6
2022,6,1,16.74,18.11,10.19,86.81,9.73,101.2,4.8
2022,6,2,19.23,18.9,13.06,93.81,7.09,100.55,2.29
2022,6,3,18.69,18.82,11.66,87.44,3.5,100.71,2.58
2022,6,4,19.01,18.72,10.25,75.81,0.01,101.03,2.88
2022,6,5,17.73,18.15,8.0,64.94,0.0,101.46,3.38
2022,6,6,18.93,18.7,9.95,74.75,0.0,101.62,3.49
2022,6,7,18.93,18.63,11.78,87.44,2.76,101.57,6.94
2022,6,8,21.35,20.14,12.94,82.69,0.75,100.99,4.11
2022,6,9,21.22,20.21,13.06,83.5,7.25,100.34,6.33
2022,6,10,20.05,19.77,11.17,77.31,0.07,100.94,3.21
2022,6,11,20.63,20.33,11.72,78.44,0.74,101.17,1.84
2022,6,12,19.65,19.62,13.06,92.0,3.58,101.32,4.4
2022,6,13,22.1,21.33,14.1,85.88,1.91,101.15,2.89
2022,6,14,21.69,21.02,11.35,71.31,0.32,101.2,2.66
2022,6,15,20.54,20.9,11.9,80.0,0.06,101.75,4.34
2022,6,16,19.94,20.22,12.21,85.06,3.29,101.79,5.8
2022,6,17,23.17,21.93,14.34,81.81,1.81,100.49,5.48
2022,6,18,18.83,19.37,9.58,70.69,0.27,100.55,7.83
2022,6,19,17.4,18.32,7.69,63.5,0.09,101.29,7.05
2022,6,20,19.12,18.94,8.97,66.38,0.0,101.79,3.89
2022,6,21,19.97,19.45,10.93,76.69,2.87,101.8,2.75
2022,6,22,18.18,18.66,11.54,89.62,6.93,101.54,5.91
2022,6,23,18.97,19.16,12.08,89.25,0.69,101.33,4.09
2022,6,24,20.52,20.59,12.45,84.06,0.11,101.52,2.89
2022,6,25,23.26,22.42,13.31,77.25,0.04,101.74,3.26
2022,6,26,22.58,22.27,13.37,80.0,0.02,101.71,5.25
2022,6,27,21.88,21.07,14.83,91.0,13.94,101.32,5.04
2022,6,28,21.29,21.27,10.38,67.5,0.0,101.91,3.25
2022,6,29,22.05,21.9,11.72,72.5,0.05,102.12,3.84
2022,6,30,22.99,22.77,12.82,75.5,0.03,101.99,3.83
2022,7,1,23.8,23.42,15.01,83.06,0.15,101.55,6.37
2022,7,2,24.35,23.68,15.56,82.69,1.25,101.13,5.99
2022,7,3,23.65,23.12,13.12,73.56,9.33,101.49,2.4
2022,7,4,22.89,23.0,10.68,63.31,0.01,101.91,3.36
2022,7,5,22.79,22.85,13.92,81.62,1.58,101.43,6.91
2022,7,6,24.9,23.88,14.47,74.94,0.04,100.92,3.79
2022,7,7,22.44,22.83,13.98,83.5,1.41,101.4,5.0
2022,7,8,22.7,23.19,14.4,84.56,1.36,101.45,2.98
2022,7,9,23.32,23.54,13.24,75.62,0.46,101.51,3.01
2022,7,10,22.23,23.28,12.02,73.31,0.01,101.63,3.95
2022,7,11,22.62,23.42,12.27,72.94,0.0,101.26,4.65
2022,7,12,24.06,24.08,14.89,80.5,5.24,100.74,7.07
2022,7,13,25.37,25.03,14.53,73.56,0.6,101.01,3.48
2022,7,14,25.49,25.23,14.59,72.69,1.0,101.28,2.38
2022,7,15,24.05,24.61,13.43,73.31,0.17,101.86,3.71
2022,7,16,24.05,24.59,14.95,81.44,2.25,101.72,2.52
2022,7,17,24.44,24.73,15.81,83.81,5.44,101.5,2.84
2022,7,18,24.99,24.51,18.01,91.56,9.62,101.08,5.79
2022,7,19,26.53,26.01,15.44,72.5,0.09,100.7,5.02
2022,7,20,27.15,26.77,15.75,70.81,0.17,100.64,4.63
2022,7,21,27.28,26.7,17.58,78.0,1.67,100.39,5.49
2022,7,22,27.75,27.19,15.69,68.19,1.21,100.98,3.87
2022,7,23,27.74,27.47,15.56,68.5,0.4,101.41,4.26
2022,7,24,27.37,27.23,16.42,73.44,1.47,101.39,6.2
2022,7,25,26.65,26.29,18.07,83.25,5.05,101.04,7.16
2022,7,26,25.05,25.5,12.88,65.94,0.23,101.35,3.54
2022,7,27,24.78,25.48,13.61,70.5,0.63,101.19,3.6
2022,7,28,26.06,26.33,17.09,81.81,3.0,100.9,4.85
2022,7,29,26.03,25.93,15.87,76.5,9.09,101.09,4.13
2022,7,30,26.01,25.86,13.92,68.25,2.43,101.49,3.24
2022,7,31,24.59,24.9,13.49,71.19,0.38,101.91,3.4
2022,8,1,23.53,24.51,15.01,83.44,3.69,101.26,3.09
2022,8,2,25.88,25.79,15.81,76.75,0.38,100.87,4.36
2022,8,3,26.01,26.34,14.4,70.0,0.01,101.35,4.31
2022,8,4,26.55,26.62,16.85,79.12,1.14,101.59,4.7
2022,8,5,25.99,25.83,17.27,83.62,6.06,101.86,3.58
2022,8,6,26.26,26.35,17.27,82.62,3.41,102.1,5.32
2022,8,7,26.77,26.54,17.15,79.81,3.02,101.93,6.57
2022,8,8,26.99,26.76,17.03,77.88,0.7,101.44,6.81
2022,8,9,27.55,26.9,17.33,76.75,1.22,101.16,5.34
2022,8,10,25.5,26.23,14.95,74.56,0.11,101.46,3.24
2022,8,11,25.48,25.65,15.81,79.06,3.75,101.04,2.88
2022,8,12,24.94,25.15,10.99,56.88,0.07,101.35,4.2
2022,8,13,22.71,24.22,9.46,56.81,0.01,101.71,3.97
2022,8,14,23.05,24.03,11.41,66.19,0.02,101.63,3.55
2022,8,15,23.48,24.11,10.99,62.12,0.1,101.42,2.95
2022,8,16,22.87,23.4,11.84,69.44,0.19,101.46,5.26
2022,8,17,22.98,23.6,11.6,67.5,1.71,101.37,2.98
2022,8,18,23.8,24.19,12.27,68.12,0.53,101.15,3.63
2022,8,19,24.78,24.93,13.06,68.25,0.03,101.62,3.93
2022,8,20,24.86,25.19,15.32,80.0,0.43,101.94,3.5
2022,8,21,24.01,24.41,15.81,86.25,0.94,101.79,2.93
2022,8,22,23.54,23.51,16.6,92.06,15.4,101.11,3.88
2022,8,23,25.27,25.2,15.75,79.31,2.06,100.83,3.04
2022,8,24,25.51,25.53,13.85,69.62,0.4,101.29,3.52
2022,8,25,25.78,25.95,13.92,68.62,0.3,101.51,3.5
2022,8,26,26.17,26.04,16.05,76.5,2.38,101.2,5.02
2022,8,27,25.4,25.88,15.14,75.75,2.37,101.42,3.15
2022,8,28,24.3,25.19,15.93,85.38,1.81,101.88,5.43
2022,8,29,25.3,25.9,16.85,85.12,0.54,101.76,4.16
2022,8,30,25.64,26.03,17.7,86.88,2.59,101.04,5.29
2022,8,31,24.99,25.12,13.43,69.06,0.87,100.77,4.83
2022,9,1,24.47,24.69,10.93,58.56,0.0,101.23,4.84
2022,9,2,21.39,23.42,9.89,63.81,0.0,102.2,4.45
2022,9,3,22.94,24.16,12.63,73.88,0.01,102.24,2.86
2022,9,4,24.51,24.85,14.77,78.62,2.86,101.82,3.54
2022,9,5,24.52,24.54,15.81,83.5,8.0,101.71,3.6
2022,9,6,22.89,23.1,15.56,89.94,75.12,101.42,5.58
2022,9,7,21.62,22.76,13.31,83.44,1.87,101.33,7.35
2022,9,8,21.58,22.7,11.84,75.0,0.18,101.16,4.63
2022,9,9,21.39,22.33,11.11,71.62,0.0,101.65,3.98
2022,9,10,22.1,22.58,11.9,73.94,0.03,102.16,2.98
2022,9,11,22.18,22.33,14.65,89.06,6.59,101.79,3.03
2022,9,12,23.56,23.78,16.17,89.75,4.81,100.89,2.88
2022,9,13,23.98,23.55,15.75,84.44,6.15,100.61,4.47
2022,9,14,22.23,22.77,11.84,71.94,0.01,101.27,4.32
2022,9,15,20.45,21.62,9.03,62.12,0.02,101.89,5.02
2022,9,16,19.69,21.22,7.63,56.19,0.0,102.06,2.09
2022,9,17,20.6,21.89,10.8,73.0,0.0,102.21,4.16
2022,9,18,22.81,22.7,13.0,76.88,0.04,101.66,6.09
2022,9,19,23.4,23.15,13.61,76.44,2.17,101.13,5.33
2022,9,20,22.37,22.69,12.63,76.0,0.16,101.05,4.27
2022,9,21,21.56,22.65,11.78,74.31,0.02,101.14,4.19
2022,9,22,21.12,21.51,12.63,79.44,12.9,100.3,7.6
2022,9,23,15.17,18.74,6.47,61.5,0.01,101.18,9.35
2022,9,24,16.04,18.58,6.77,61.56,0.0,101.37,5.46
2022,9,25,19.37,19.81,11.05,78.25,4.57,100.56,5.73
2022,9,26,19.48,19.77,10.62,76.0,1.4,100.5,5.69
2022,9,27,18.75,19.3,8.06,60.62,0.0,101.0,5.45
2022,9,28,17.43,18.9,8.3,68.94,0.05,101.82,4.46
2022,9,29,16.74,18.4,7.87,68.81,0.01,102.51,6.05
2022,9,30,15.94,17.53,8.48,76.75,0.22,102.32,6.2
2022,10,1,15.72,17.46,9.7,87.88,21.53,101.38,10.52
2022,10,2,14.81,16.64,7.81,75.12,14.16,101.57,11.45
2022,10,3,12.58,15.55,6.96,77.88,26.76,102.04,10.83
2022,10,4,13.69,15.69,8.85,91.06,30.75,101.27,11.23
2022,10,5,15.3,16.42,10.01,92.62,10.43,101.09,6.26
2022,10,6,16.99,17.25,9.4,79.56,0.05,101.3,3.22
2022,10,7,17.9,17.62,10.19,81.19,0.09,101.33,4.65
2022,10,8,12.85,15.24,6.16,68.56,0.9,101.94,5.09
2022,10,9,13.01,14.64,6.04,66.62,0.0,101.98,5.35
2022,10,10,14.6,15.25,7.26,72.19,0.0,102.13,4.29
2022,10,11,15.42,15.91,8.3,78.75,0.01,102.43,3.4
2022,10,12,15.69,16.08,9.22,84.62,0.02,102.11,4.34
2022,10,13,18.05,17.21,12.27,95.56,34.13,101.06,6.1
2022,10,14,15.67,16.02,7.93,72.69,8.96,101.06,4.76
2022,10,15,15.38,15.65,8.79,81.38,0.07,101.47,4.08
2022,10,16,15.05,15.44,8.12,77.75,0.04,101.21,2.89
2022,10,17,16.22,16.22,10.25,89.25,5.45,100.37,5.1
2022,10,18,11.69,14.26,5.8,68.0,0.81,100.35,5.94
2022,10,19,10.34,13.23,5.31,69.25,0.0,100.96,6.43
2022,10,20,11.66,13.51,5.74,68.5,0.0,101.46,7.3
2022,10,21,12.77,13.97,6.1,69.25,0.0,101.88,3.59
2022,10,22,14.18,14.4,7.2,73.56,0.0,102.31,2.45
2022,10,23,14.44,14.77,9.09,90.12,9.2,102.23,7.09
2022,10,24,15.5,15.67,10.44,96.19,10.28,101.87,5.69
2022,10,25,17.3,16.76,11.84,97.12,1.58,101.63,3.5
2022,10,26,17.33,17.01,11.47,93.62,0.5,100.85,3.3
2022,10,27,14.7,15.07,7.45,73.06,0.01,101.84,6.94
2022,10,28,11.06,13.15,5.92,74.69,0.0,103.07,6.76
2022,10,29,11.59,13.01,6.35,76.94,0.01,102.9,4.68
2022,10,30,12.53,13.63,6.77,75.94,0.02,102.23,2.82
2022,10,31,15.04,15.31,9.22,87.62,5.24,101.64,3.24
2022,11,1,16.62,16.29,10.5,90.31,1.71,101.54,4.01
2022,11,2,15.76,15.01,8.48,78.44,0.0,102.36,3.53
2022,11,3,14.72,14.36,8.54,83.88,0.02,102.7,2.35
2022,11,4,15.99,15.29,10.44,94.25,0.14,102.54,2.57
2022,11,5,17.48,16.77,11.54,94.19,0.12,102.23,6.11
2022,11,6,18.0,17.13,11.9,93.88,0.4,102.13,6.75
2022,11,7,18.15,16.94,9.77,75.94,0.43,102.13,5.98
2022,11,8,11.24,13.34,4.94,62.12,0.0,103.15,7.8
2022,11,9,9.23,12.44,4.94,70.75,0.0,103.45,4.31
2022,11,10,13.69,13.87,8.54,89.12,0.08,102.61,3.91
2022,11,11,16.68,15.76,11.47,97.31,22.68,101.33,6.3
2022,11,12,17.83,16.72,11.11,86.75,7.3,100.19,6.48
2022,11,13,11.3,13.35,6.71,79.0,6.53,101.08,7.23
2022,11,14,6.46,11.01,4.15,70.69,0.0,102.51,5.52
2022,11,15,7.05,10.87,4.88,79.5,16.32,102.68,5.33
2022,11,16,9.55,11.75,6.53,87.44,7.14,101.13,7.45
2022,11,17,6.05,10.29,4.46,77.25,0.05,101.36,7.96
2022,11,18,5.5,9.77,3.97,72.44,0.11,101.88,7.52
2022,11,19,4.0,8.48,3.48,70.0,0.0,102.08,6.47
2022,11,20,2.85,7.98,3.17,69.25,0.0,101.99,8.97
2022,11,21,3.27,8.03,3.36,70.94,0.0,102.78,6.44
2022,11,22,6.73,9.04,4.39,74.19,0.0,102.49,5.16
2022,11,23,7.82,9.15,4.82,76.19,0.0,102.23,4.93
2022,11,24,8.33,9.4,5.31,80.12,0.0,102.54,3.85
2022,11,25,9.8,10.27,6.47,85.69,1.81,101.24,7.05
2022,11,26,8.25,9.63,5.07,76.0,0.01,101.49,6.35
2022,11,27,10.61,10.64,7.51,93.12,21.51,100.44,7.11
2022,11,28,9.7,10.34,6.16,82.06,0.13,100.58,7.03
2022,11,29,5.17,8.46,4.03,75.62,0.06,102.29,2.8
2022,11,30,10.48,10.13,6.9,85.38,20.58,101.24,8.79
2022,12,1,4.44,7.68,3.54,68.94,0.0,102.34,8.13
2022,12,2,4.57,7.48,3.72,72.0,0.0,103.14,3.87
2022,12,3,11.17,10.4,7.45,90.5,20.34,101.93,9.65
2022,12,4,5.44,7.47,3.48,64.0,0.0,102.13,4.17
2022,12,5,6.16,7.06,3.85,66.12,0.0,102.35,2.97
2022,12,6,11.33,9.99,7.87,95.25,9.87,102.4,5.95
2022,12,7,12.55,11.56,8.67,97.25,6.24,101.96,5.43
2022,12,8,8.98,9.33,5.86,83.56,0.0,102.12,6.14
2022,12,9,4.73,7.41,3.85,74.69,0.0,102.37,6.96
2022,12,10,3.48,6.96,3.91,81.5,0.25,102.64,6.59
2022,12,11,5.26,7.68,5.0,92.12,5.53,102.12,6.66
2022,12,12,2.51,6.3,3.85,86.38,0.89,102.03,7.05
2022,12,13,1.55,5.3,3.05,74.38,0.0,102.3,5.73
2022,12,14,1.82,5.48,3.3,77.38,0.0,101.96,7.5
2022,12,15,4.74,6.27,4.7,88.94,25.13,101.81,8.44
2022,12,16,6.67,7.4,5.8,94.0,24.79,100.1,10.59
2022,12,17,4.39,6.2,4.21,81.06,0.01,100.62,7.67
2022,12,18,2.38,4.97,3.48,78.75,0.01,101.31,6.61
2022,12,19,1.68,4.9,3.3,78.38,0.0,102.24,7.98
2022,12,20,1.72,4.72,3.3,78.5,0.0,102.8,5.97
2022,12,21,1.97,4.61,2.93,70.25,0.0,103.05,2.62
2022,12,22,7.21,6.71,5.62,87.62,22.64,102.15,7.75
2022,12,23,3.65,6.43,5.19,89.19,19.19,99.35,13.73
2022,12,24,-8.32,1.29,1.77,95.38,0.27,100.95,10.61
2022,12,25,-3.88,2.56,2.32,84.44,0.01,101.35,8.62
2022,12,26,-2.42,3.1,2.38,78.88,0.0,102.21,5.84
2022,12,27,0.62,3.8,2.87,73.25,0.0,102.46,4.91
2022,12,28,3.82,4.25,3.91,79.19,0.0,102.53,4.75
2022,12,29,4.42,4.64,4.88,94.88,0.0,102.5,4.84
2022,12,30,5.51,5.23,5.43,97.19,0.05,102.38,4.66
2022,12,31,8.0,6.65,6.59,99.06,22.34,101.45,4.18
2023,1,1,7.43,6.37,5.74,90.12,2.88,101.19,4.65
2023,1,2,7.26,6.38,5.74,91.81,0.33,101.89,2.84
2023,1,3,9.01,7.85,6.96,98.06,5.81,101.32,5.24
2023,1,4,10.37,8.87,7.57,97.12,8.91,100.91,4.28
2023,1,5,8.47,7.98,6.65,96.44,0.54,101.24,3.66
2023,1,6,6.29,6.84,5.25,89.5,6.52,101.48,4.34
2023,1,7,4.41,5.38,4.27,83.44,0.04,102.02,5.85
2023,1,8,2.44,4.59,3.3,74.69,0.01,102.38,4.12
2023,1,9,4.0,5.13,4.15,83.5,1.31,101.36,4.84
