-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 02/29/2024 
Location: Latitude  40.7304   Longitude -73.9981 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.17 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M
1989,2,11,0.69,2.52,2.69,68.25,0.01,101.64,7.37
1989,2,12,1.45,2.83,2.93,71.19,0.22,101.78,7.04
1989,2,13,0.69,2.68,2.87,72.94,0.81,103.12,5.89
1989,2,14,5.29,4.41,5.31,97.62,12.47,102.51,5.53
1989,2,15,4.46,4.38,4.82,93.88,3.53,102.48,4.08
1989,2,16,2.08,3.37,3.3,75.69,3.44,103.39,6.65
1989,2,17,-2.94,1.89,1.89,66.06,0.02,104.11,5.73
1989,2,18,-2.81,1.92,2.01,68.38,0.08,103.37,2.96
1989,2,19,-0.11,2.45,2.38,64.94,0.03,102.38,2.65
1989,2,20,3.51,3.86,3.85,79.88,11.46,102.31,4.98
1989,2,21,7.88,6.01,6.59,98.75,20.31,100.9,8.56
1989,2,22,4.65,4.62,4.82,91.06,10.98,100.85,3.95
1989,2,23,2.18,3.5,3.36,77.0,0.51,101.59,8.73
1989,2,24,-3.32,1.37,2.2,78.19,2.2,101.84,12.18
1989,2,25,-3.81,0.96,1.89,71.12,0.05,101.46,8.21
1989,2,26,0.85,2.08,3.11,75.56,3.19,100.5,3.77
1989,2,27,1.7,2.66,3.36,79.12,0.1,100.72,5.87
1989,2,28,1.27,2.37,3.17,77.19,0.59,101.54,3.97
1989,3,1,1.15,2.47,2.93,73.44,0.0,101.8,7.1
1989,3,2,0.51,2.31,2.5,64.81,0.01,102.35,5.17
1989,3,3,2.19,2.97,3.54,81.12,0.0,102.42,5.33
1989,3,4,2.61,3.21,3.97,88.38,1.23,102.45,8.79
1989,3,5,2.75,3.58,4.39,95.69,4.24,101.64,3.49
1989,3,6,-0.82,1.83,3.05,86.81,12.03,101.86,8.66
1989,3,7,-5.6,-0.56,1.77,77.5,1.46,102.81,10.01
1989,3,8,-3.1,-0.02,2.38,84.69,0.0,103.56,9.93
1989,3,9,-1.03,0.69,2.62,78.31,0.0,103.02,7.32
1989,3,10,0.36,1.12,2.75,73.69,0.0,102.8,5.82
1989,3,11,1.47,1.73,2.99,72.12,0.31,102.23,2.98
1989,3,12,2.01,2.37,3.66,84.31,0.17,101.54,4.72
1989,3,13,-1.82,1.4,2.26,71.06,0.02,102.18,4.5
1989,3,14,2.81,3.08,3.66,78.69,0.01,101.58,2.54
1989,3,15,6.75,5.25,5.98,96.75,0.05,100.8,5.66
1989,3,16,5.05,4.55,3.97,74.44,0.07,102.06,4.42
1989,3,17,5.5,4.71,4.64,84.19,0.06,102.35,6.62
1989,3,18,8.44,6.65,6.65,94.81,9.64,101.09,8.35
1989,3,19,1.36,3.01,2.69,67.06,1.77,102.31,6.99
1989,3,20,1.82,2.98,2.99,70.44,6.09,102.58,4.72
1989,3,21,3.81,3.87,4.21,84.88,5.56,101.27,6.12
1989,3,22,1.9,3.29,2.5,59.12,0.02,102.75,3.66
1989,3,23,3.02,3.55,3.05,67.12,0.02,103.37,3.95
1989,3,24,3.24,3.76,4.33,92.38,40.41,102.19,11.58
1989,3,25,6.18,5.96,5.0,85.94,0.17,101.42,5.87
1989,3,26,7.39,6.92,5.0,81.69,0.43,102.26,4.16
1989,3,27,7.37,7.05,5.62,89.62,0.04,102.44,4.47
1989,3,28,12.22,9.93,8.36,94.5,0.28,101.43,6.44
1989,3,29,13.4,10.32,8.91,92.94,4.27,101.07,5.86
1989,3,30,6.61,6.47,5.74,95.0,20.83,101.14,5.93
1989,3,31,8.19,7.31,6.59,97.19,8.86,99.93,4.91
1989,4,1,5.45,5.58,4.15,75.56,0.14,100.9,7.73
1989,4,2,4.79,5.5,3.91,75.81,1.44,102.4,4.99
1989,4,3,7.82,6.64,6.29,95.31,5.92,101.73,6.34
1989,4,4,10.03,8.48,7.51,97.56,3.58,101.27,7.31
1989,4,5,10.87,9.05,7.63,94.81,5.05,101.17,4.91
1989,4,6,7.75,6.99,5.86,89.5,10.58,100.71,4.9
1989,4,7,6.36,6.51,4.82,81.44,6.68,100.85,5.21
1989,4,8,5.9,6.38,4.46,78.5,5.38,100.51,7.07
1989,4,9,6.94,6.58,5.25,85.25,2.64,101.03,4.17
1989,4,10,5.33,5.73,3.78,69.12,0.28,101.99,5.62
1989,4,11,4.45,6.18,3.11,61.56,0.42,102.45,3.34
1989,4,12,5.51,6.55,3.85,70.81,1.46,102.67,3.45
1989,4,13,6.64,7.02,4.94,83.31,1.09,102.35,4.92
1989,4,14,6.37,7.8,4.27,74.31,0.12,102.31,4.49
1989,4,15,8.08,7.76,6.16,92.12,26.2,101.66,7.04
1989,4,16,8.67,7.94,5.92,85.56,4.09,101.03,8.19
1989,4,17,9.45,8.67,5.98,82.56,0.0,101.74,4.29
1989,4,18,12.78,10.39,7.02,78.56,0.41,101.15,3.52
1989,4,19,8.49,8.61,4.94,73.38,1.66,101.43,5.79
1989,4,20,8.76,8.27,4.46,65.44,0.0,101.84,3.39
1989,4,21,9.35,8.67,5.86,81.06,0.02,101.42,3.94
1989,4,22,6.08,7.08,3.72,64.44,0.17,101.31,7.43
1989,4,23,5.59,6.83,3.6,64.81,0.0,101.39,6.02
1989,4,24,7.51,7.59,4.21,66.62,0.0,101.33,5.02
1989,4,25,9.8,8.67,5.55,73.81,0.01,101.12,4.06
1989,4,26,10.32,9.84,5.8,76.25,0.0,100.98,2.27
1989,4,27,11.31,10.48,6.35,77.19,0.0,100.88,3.84
1989,4,28,9.69,10.02,5.49,75.25,0.01,101.21,4.45
1989,4,29,10.3,10.25,6.9,89.31,16.41,101.65,4.3
1989,4,30,13.66,12.86,8.42,87.81,7.34,101.57,3.35
1989,5,1,11.19,11.41,7.87,95.88,18.9,101.66,5.44
1989,5,2,13.1,11.72,8.36,88.44,24.89,100.36,6.73
1989,5,3,10.93,10.6,6.04,76.12,0.06,101.24,6.17
1989,5,4,11.33,11.43,6.16,75.81,0.01,101.98,4.82
1989,5,5,11.9,11.43,7.81,91.38,18.85,101.67,7.79
1989,5,6,14.23,13.04,8.73,86.69,8.51,100.59,7.92
1989,5,7,10.04,10.59,5.92,77.75,0.08,100.66,7.12
1989,5,8,9.68,9.92,5.86,78.75,0.24,101.2,6.03
1989,5,9,10.89,10.8,6.59,82.81,6.72,101.82,2.64
1989,5,10,9.73,9.94,6.96,93.44,47.18,101.12,11.8
1989,5,11,10.94,11.19,7.51,91.88,2.77,100.52,5.12
1989,5,12,11.12,11.42,6.84,84.19,0.19,101.03,3.38
1989,5,13,11.83,11.87,7.08,83.56,0.4,101.58,2.02
1989,5,14,12.05,12.17,7.75,90.12,0.14,101.79,2.73
1989,5,15,12.98,12.83,8.73,94.75,6.59,101.48,3.17
1989,5,16,12.46,12.32,8.54,95.31,51.96,100.92,8.02
1989,5,17,14.54,13.03,8.85,87.06,12.18,101.25,5.53
1989,5,18,16.33,14.46,9.64,85.69,0.0,101.94,2.8
1989,5,19,14.22,14.02,8.61,86.88,0.01,102.17,2.24
1989,5,20,15.62,14.93,9.58,86.88,0.0,101.46,2.89
1989,5,21,16.46,15.08,10.25,88.12,0.59,101.09,4.57
1989,5,22,16.2,14.49,8.97,79.38,0.02,101.25,3.94
1989,5,23,14.63,14.27,9.28,90.25,27.26,101.09,3.91
1989,5,24,16.04,15.36,10.99,96.44,7.9,100.39,3.98
1989,5,25,16.56,15.74,9.58,82.81,0.17,101.11,3.95
1989,5,26,17.9,16.67,11.96,93.5,3.99,100.99,5.65
1989,5,27,16.89,15.55,10.38,87.12,4.96,101.27,3.78
1989,5,28,14.44,14.11,7.14,71.44,0.0,102.1,5.86
1989,5,29,14.71,14.33,7.75,76.0,0.0,102.38,4.5
1989,5,30,16.78,15.72,10.68,90.56,0.18,101.83,7.41
1989,5,31,19.62,17.55,13.18,93.38,1.33,101.55,4.37
1989,6,1,21.76,19.07,14.65,91.06,1.95,101.34,3.32
1989,6,2,21.05,18.87,13.98,90.31,0.49,101.08,3.63
1989,6,3,19.16,18.15,10.93,80.25,0.06,101.32,3.73
1989,6,4,19.86,18.52,12.7,88.19,5.57,100.87,4.61
1989,6,5,17.51,17.44,9.52,77.62,2.94,101.38,3.27
1989,6,6,18.51,18.08,12.39,93.62,13.21,100.96,2.86
1989,6,7,18.04,17.84,12.33,96.12,13.57,101.33,4.95
1989,6,8,19.13,18.57,12.82,93.56,4.8,101.26,4.49
1989,6,9,18.73,18.11,13.06,97.38,34.61,100.96,4.69
1989,6,10,19.77,18.85,11.96,83.69,0.54,100.71,6.05
1989,6,11,17.7,17.38,9.09,73.44,0.13,101.46,6.61
1989,6,12,18.04,17.6,9.83,77.06,3.78,101.52,4.53
1989,6,13,19.77,18.81,13.12,91.12,13.99,100.58,4.87
1989,6,14,15.98,17.19,9.83,87.69,5.44,101.4,5.97
1989,6,15,18.13,18.21,12.27,95.5,12.7,101.43,5.39
1989,6,16,20.69,19.58,14.16,94.0,3.13,101.47,5.73
1989,6,17,20.3,19.3,13.55,92.31,6.45,101.74,6.07
1989,6,18,19.72,19.07,11.54,82.31,2.48,101.86,3.41
1989,6,19,20.5,19.69,11.9,81.0,0.07,101.93,2.91
1989,6,20,19.67,19.48,12.76,90.75,0.97,102.13,3.54
1989,6,21,20.38,19.8,14.1,95.81,4.41,102.25,3.35
1989,6,22,20.62,20.07,14.28,95.75,3.61,102.12,2.82
1989,6,23,22.24,21.17,14.71,89.25,6.39,101.7,1.66
1989,6,24,20.18,20.48,12.82,87.75,1.22,101.54,3.73
1989,6,25,21.4,21.6,13.06,83.06,2.04,101.49,2.08
1989,6,26,22.97,22.51,14.95,86.19,3.87,101.15,2.73
1989,6,27,23.98,22.99,16.3,88.19,1.96,100.93,3.51
1989,6,28,22.97,22.25,15.62,89.75,1.34,100.99,3.52
1989,6,29,20.21,20.63,10.86,74.94,0.01,101.67,5.51
1989,6,30,20.05,20.62,9.77,69.19,0.0,102.06,3.35
1989,7,1,20.96,21.15,11.17,74.0,0.0,101.89,3.09
1989,7,2,21.85,21.76,13.73,85.0,0.0,101.65,4.89
1989,7,3,21.78,21.91,14.04,88.0,0.23,101.75,3.79
1989,7,4,21.77,21.92,14.95,93.25,22.91,101.93,3.52
1989,7,5,22.17,21.9,15.93,96.75,35.23,102.02,4.7
1989,7,6,23.3,22.93,16.05,90.94,4.01,101.68,2.62
1989,7,7,24.31,23.57,16.11,85.81,4.58,101.25,4.09
1989,7,8,22.51,22.3,13.43,79.5,1.65,101.26,3.99
1989,7,9,22.16,22.26,13.55,81.94,3.3,101.41,3.48
1989,7,10,24.45,23.34,17.03,89.25,3.8,100.98,6.14
1989,7,11,23.97,23.08,15.14,82.38,0.22,101.11,4.26
1989,7,12,21.81,22.12,11.47,71.88,0.38,101.49,2.35
1989,7,13,19.62,20.89,12.02,84.88,12.67,101.02,1.27
1989,7,14,20.87,20.97,12.45,81.56,1.39,100.85,2.53
1989,7,15,20.76,20.83,11.35,76.25,0.23,101.79,2.8
1989,7,16,20.19,20.21,13.0,89.0,19.62,101.88,4.85
1989,7,17,19.59,20.13,11.84,84.44,17.58,101.33,6.98
1989,7,18,20.04,20.67,11.96,83.0,0.04,101.85,2.67
1989,7,19,20.76,21.15,12.57,83.06,0.02,101.47,3.41
1989,7,20,21.18,21.0,14.89,95.44,14.62,101.11,4.28
1989,7,21,20.33,20.82,13.43,91.5,2.33,101.87,5.45
1989,7,22,21.63,21.75,15.01,94.31,0.47,102.25,3.05
1989,7,23,24.47,23.01,15.44,82.69,0.21,102.21,2.74
1989,7,24,24.1,23.23,14.1,77.56,0.02,102.35,1.98
1989,7,25,23.87,23.4,15.99,88.06,0.12,102.23,3.79
1989,7,26,25.07,24.28,16.97,86.69,2.51,101.84,3.2
1989,7,27,24.73,24.03,17.33,89.94,4.25,101.27,3.65
1989,7,28,23.98,23.44,15.38,83.19,1.92,100.75,4.66
1989,7,29,21.15,21.65,10.31,67.75,0.0,101.53,4.22
1989,7,30,21.37,21.65,11.6,74.56,0.2,101.8,3.48
1989,7,31,20.87,21.16,12.51,82.81,4.44,101.93,3.8
1989,8,1,20.83,21.18,12.51,82.88,1.81,101.82,4.19
1989,8,2,21.37,21.37,12.94,82.62,3.18,101.5,3.95
1989,8,3,23.73,22.92,14.89,82.19,0.28,100.92,4.12
1989,8,4,24.73,23.69,17.27,88.56,0.43,100.59,4.94
1989,8,5,25.61,24.48,17.03,83.25,2.01,100.33,4.47
1989,8,6,24.76,24.0,17.64,90.31,4.67,100.35,3.68
1989,8,7,22.66,22.65,14.59,84.88,3.53,100.4,4.23
1989,8,8,19.51,20.95,9.09,65.5,0.11,101.11,5.36
1989,8,9,19.72,21.34,8.67,62.19,0.0,102.11,3.45
1989,8,10,20.41,21.49,10.5,71.62,2.13,102.45,3.46
1989,8,11,21.21,21.33,14.89,96.0,62.28,101.99,6.34
1989,8,12,22.26,21.82,15.93,96.25,11.66,101.87,5.04
1989,8,13,22.59,22.12,15.87,93.94,13.73,101.8,4.45
1989,8,14,22.55,22.22,15.5,92.06,2.2,101.79,2.87
1989,8,15,22.64,22.62,15.81,92.88,3.03,101.47,3.09
1989,8,16,23.82,23.51,16.11,88.19,0.92,101.12,3.61
1989,8,17,23.01,22.8,13.67,78.94,0.56,101.58,2.66
1989,8,18,21.29,21.85,13.12,84.75,0.58,102.29,6.34
1989,8,19,21.48,21.54,14.59,92.38,3.41,101.87,8.19
1989,8,20,22.68,22.14,14.83,87.38,1.36,101.47,5.37
1989,8,21,23.69,22.73,15.62,85.94,3.57,101.15,6.04
1989,8,22,22.3,21.78,13.43,80.56,2.73,101.26,4.42
1989,8,23,23.8,23.0,15.81,86.19,1.54,100.85,4.55
1989,8,24,21.72,21.94,11.6,73.0,0.0,101.33,3.87
1989,8,25,18.87,20.48,8.61,65.0,0.0,101.74,4.02
1989,8,26,20.24,20.69,9.03,62.62,0.0,101.62,2.38
1989,8,27,19.43,20.41,8.79,64.31,0.0,101.87,4.0
1989,8,28,21.09,21.07,12.88,83.44,1.36,101.93,2.91
1989,8,29,22.69,22.4,15.75,92.25,10.78,101.45,3.6
1989,8,30,23.64,22.58,14.89,82.0,3.24,100.73,4.38
1989,8,31,21.61,21.34,11.11,70.19,0.18,101.43,4.24
1989,9,1,21.73,21.51,13.61,84.75,0.48,101.21,7.64
1989,9,2,22.21,21.81,12.45,75.25,0.03,101.2,5.35
1989,9,3,19.69,20.53,8.61,62.25,0.0,102.23,3.62
1989,9,4,18.34,19.56,8.36,65.81,0.0,102.9,6.57
1989,9,5,18.04,18.96,9.22,73.25,0.0,102.82,5.41
1989,9,6,18.76,19.75,9.77,74.5,0.0,102.43,3.17
1989,9,7,19.37,20.19,10.38,75.12,0.0,102.01,2.64
1989,9,8,19.74,20.5,10.13,71.5,0.0,101.66,2.23
1989,9,9,21.59,21.73,13.24,82.94,0.0,101.26,3.83
1989,9,10,24.32,23.36,14.95,80.25,0.15,101.04,3.84
1989,9,11,24.67,23.61,15.08,78.81,0.41,101.25,2.77
1989,9,12,22.41,22.56,12.94,77.81,0.86,101.74,3.92
1989,9,13,21.18,21.41,12.21,79.94,12.32,101.96,2.85
1989,9,14,21.55,21.37,14.83,93.31,11.67,101.56,3.46
1989,9,15,21.19,20.98,13.67,87.44,5.3,101.31,5.05
1989,9,16,19.09,19.72,12.21,89.38,13.1,101.7,8.25
1989,9,17,21.58,21.1,13.73,86.25,0.59,101.26,3.59
1989,9,18,19.12,19.92,11.11,81.94,7.43,102.08,6.26
1989,9,19,19.4,19.66,13.06,93.56,52.36,102.17,8.06
1989,9,20,22.33,21.62,15.93,95.88,14.97,102.04,4.4
1989,9,21,22.65,22.13,15.99,94.38,4.3,102.1,2.84
1989,9,22,22.74,21.98,16.3,95.06,3.96,101.31,7.76
1989,9,23,18.88,19.68,12.45,87.19,2.44,100.69,9.48
1989,9,24,13.08,16.54,6.1,67.25,0.22,102.34,6.2
1989,9,25,15.73,17.27,7.63,69.19,0.95,102.47,3.94
1989,9,26,17.48,18.12,10.13,81.94,24.89,101.23,7.41
1989,9,27,12.21,15.71,5.37,62.94,0.0,102.73,6.54
1989,9,28,13.65,15.99,6.1,63.38,0.03,102.74,4.18
1989,9,29,17.09,17.4,9.64,81.06,0.0,101.7,7.02
1989,9,30,16.33,16.94,7.81,69.19,0.0,102.22,4.05
1989,10,1,17.4,17.27,9.22,75.31,0.67,102.29,5.16
1989,10,2,19.69,19.13,13.67,96.0,22.86,101.21,6.02
1989,10,3,16.96,17.45,9.4,77.06,0.09,100.88,6.52
1989,10,4,11.33,14.61,5.37,64.81,0.0,101.14,8.26
1989,10,5,13.04,14.97,6.65,72.19,0.0,101.13,7.11
1989,10,6,15.95,16.24,9.4,83.44,0.6,100.7,6.04
1989,10,7,13.93,15.27,7.02,71.75,0.77,101.02,6.0
1989,10,8,11.03,14.37,5.62,70.38,0.06,101.25,4.2
1989,10,9,9.68,13.27,5.13,70.0,0.44,101.77,5.73
1989,10,10,11.54,13.67,5.37,63.62,1.74,102.28,4.11
1989,10,11,13.63,14.52,7.2,75.81,2.9,101.85,4.97
1989,10,12,14.9,14.94,8.18,78.31,0.0,101.94,5.34
1989,10,13,15.98,15.94,9.16,82.88,0.0,101.72,3.86
1989,10,14,15.81,16.05,9.52,85.62,1.22,101.83,4.13
1989,10,15,17.23,17.15,11.35,94.06,0.47,101.59,3.28
1989,10,16,17.83,17.23,12.02,95.19,8.84,101.56,4.98
1989,10,17,18.12,17.14,12.51,96.88,9.81,101.21,5.49
1989,10,18,10.21,13.49,7.02,91.31,3.71,101.83,8.5
1989,10,19,11.05,13.28,7.45,91.44,46.66,101.9,12.12
1989,10,20,14.46,14.65,9.77,93.06,35.31,100.85,8.77
1989,10,21,9.46,11.88,5.07,69.62,0.08,101.11,7.45
1989,10,22,9.98,11.9,5.8,77.56,0.0,101.86,7.22
1989,10,23,10.84,12.2,5.25,67.62,0.0,102.95,2.8
1989,10,24,12.13,12.63,5.98,69.94,0.0,102.97,1.54
1989,10,25,13.35,13.32,7.51,80.25,0.0,102.62,3.28
1989,10,26,14.17,13.65,7.87,80.31,0.0,102.52,3.74
1989,10,27,14.53,13.78,8.06,81.0,0.0,102.52,2.75
1989,10,28,15.16,14.56,9.22,87.75,0.0,102.41,2.24
1989,10,29,15.04,14.52,9.09,87.31,0.0,102.44,2.04
1989,10,30,14.17,14.28,8.97,90.88,4.18,102.34,2.41
1989,10,31,15.99,15.12,10.93,97.0,20.26,101.29,6.46
1989,11,1,12.58,13.43,6.84,75.62,0.47,101.63,6.5
1989,11,2,10.22,12.23,5.37,70.88,1.63,102.08,3.77
1989,11,3,9.49,12.12,6.23,84.12,3.5,101.39,6.09
1989,11,4,5.17,9.92,3.36,63.5,0.0,102.42,3.93
1989,11,5,9.96,11.12,4.88,65.06,0.88,102.49,3.93
1989,11,6,12.83,12.34,8.42,91.94,0.53,101.61,6.14
1989,11,7,11.9,12.28,8.0,93.25,1.79,101.34,4.2
1989,11,8,13.16,13.06,8.97,95.19,8.81,100.89,4.38
1989,11,9,14.11,13.3,9.52,92.44,16.22,100.06,7.55
1989,11,10,9.4,10.63,5.13,71.19,0.26,100.75,6.82
1989,11,11,8.9,10.56,5.37,76.0,0.03,101.3,8.27
1989,11,12,9.47,10.77,5.25,72.12,0.0,101.65,7.62
1989,11,13,8.78,10.29,5.31,74.31,0.0,102.51,5.05
1989,11,14,14.2,13.23,9.7,97.12,0.32,101.74,6.5
1989,11,15,15.35,14.23,10.44,96.62,13.8,101.19,7.0
1989,11,16,13.0,12.62,8.54,85.31,5.12,99.83,12.2
1989,11,17,4.83,8.76,3.66,69.19,0.01,101.3,7.53
1989,11,18,5.65,8.53,3.91,69.88,0.32,101.76,8.05
1989,11,19,2.48,7.66,3.17,70.94,0.0,102.21,6.56
1989,11,20,9.3,10.18,6.1,81.75,1.87,99.72,9.87
1989,11,21,1.44,7.2,2.87,67.12,0.23,99.86,14.02
1989,11,22,0.43,7.06,2.75,71.0,2.89,101.65,4.19
1989,11,23,0.02,5.93,3.17,84.44,6.68,101.23,8.08
1989,11,24,0.74,5.37,2.93,73.94,0.1,102.14,6.38
1989,11,25,4.44,6.76,4.15,79.94,0.03,101.8,8.05
1989,11,26,5.94,7.51,5.25,90.69,2.99,101.0,6.31
1989,11,27,5.69,7.58,4.21,75.56,2.7,102.01,5.01
1989,11,28,10.93,10.26,7.2,86.38,3.47,100.67,9.86
1989,11,29,0.83,5.78,2.81,71.31,0.0,101.73,7.78
1989,11,30,1.99,5.98,3.17,72.62,0.0,101.19,8.43
1989,12,1,-0.22,4.98,2.5,69.19,0.0,102.13,7.38
1989,12,2,2.9,5.68,3.91,80.94,0.05,101.6,6.96
1989,12,3,-0.49,4.4,2.99,79.0,0.03,100.04,10.43
1989,12,4,-3.38,3.23,2.2,76.38,0.02,100.71,9.71
1989,12,5,0.12,4.3,2.93,76.94,0.0,100.63,3.89
1989,12,6,4.04,4.97,4.64,89.56,0.18,100.63,4.74
1989,12,7,-0.14,3.99,2.75,72.5,0.05,102.03,8.95
1989,12,8,-2.95,2.94,2.32,80.06,1.68,102.72,5.09
1989,12,9,-3.11,2.52,2.2,76.0,0.01,102.01,7.56
1989,12,10,-1.35,2.99,2.5,74.5,0.0,101.41,4.75
1989,12,11,2.05,4.44,3.23,74.81,0.51,101.47,3.31
1989,12,12,1.23,4.35,3.36,81.75,1.49,101.59,4.53
1989,12,13,-1.49,3.19,2.5,75.94,0.26,101.26,7.59
1989,12,14,-3.18,2.24,2.32,80.19,0.88,101.66,5.62
1989,12,15,-0.06,3.44,3.05,79.0,2.75,101.42,6.19
1989,12,16,-2.51,2.44,2.32,76.0,0.03,100.91,11.9
1989,12,17,-2.61,2.25,2.38,78.81,0.01,101.9,7.98
1989,12,18,-3.41,1.69,2.2,78.12,0.0,102.35,5.91
1989,12,19,-3.96,1.38,1.95,73.5,0.06,102.3,2.85
1989,12,20,-2.86,2.05,2.32,79.06,0.02,101.69,6.8
1989,12,21,-5.73,0.83,1.95,83.56,0.1,101.91,7.86
1989,12,22,-8.2,-0.31,1.65,87.75,0.0,102.67,9.58
1989,12,23,-7.97,-0.79,1.77,92.44,0.0,103.28,7.57
1989,12,24,-6.82,-0.49,1.83,88.38,0.01,102.52,7.77
1989,12,25,-3.86,0.67,2.08,77.44,0.17,101.37,6.77
1989,12,26,-2.52,1.67,2.56,81.5,0.42,100.49,9.45
1989,12,27,-7.2,-0.24,1.71,83.12,0.53,101.95,5.42
1989,12,28,-1.96,1.58,2.56,81.62,0.3,101.71,6.38
1989,12,29,-0.51,1.93,2.81,78.44,0.33,102.54,3.95
1989,12,30,2.73,3.6,4.39,96.88,7.98,102.19,6.37
1989,12,31,5.35,4.5,5.55,99.62,8.23,101.14,6.2
1990,1,1,2.49,3.09,3.6,78.0,7.28,100.72,9.98
1990,1,2,0.82,1.97,2.99,76.75,0.0,102.56,7.05
1990,1,3,1.64,2.28,3.72,89.0,0.01,102.55,4.21
1990,1,4,3.84,3.26,4.82,96.5,0.37,101.58,6.5
1990,1,5,3.49,2.9,3.91,81.31,0.02,101.87,4.06
1990,1,6,2.28,2.32,3.72,84.62,0.38,101.66,4.04
1990,1,7,1.58,2.3,3.17,75.75,0.42,101.88,5.13
1990,1,8,1.46,2.55,3.97,95.0,20.46,101.13,4.27
1990,1,9,2.48,2.71,4.21,93.56,0.17,101.25,5.3
1990,1,10,3.58,3.19,4.52,92.38,1.34,100.27,7.05
1990,1,11,1.87,2.25,3.97,91.44,0.07,100.3,6.92
1990,1,12,1.83,2.33,3.3,76.0,0.02,99.73,8.34
1990,1,13,-1.97,1.09,2.2,68.75,0.0,101.42,9.51
1990,1,14,-0.46,1.65,2.56,72.75,0.33,102.72,5.36
1990,1,15,3.1,2.89,4.21,90.25,2.4,102.42,5.61
1990,1,16,3.83,3.6,4.7,95.88,0.01,102.53,4.04
1990,1,17,3.83,4.06,4.88,98.69,0.08,102.31,4.92
1990,1,18,7.48,5.72,6.16,95.69,0.05,101.36,6.64
1990,1,19,2.17,3.16,2.93,67.06,0.03,102.64,5.15
1990,1,20,1.85,3.07,3.66,85.06,13.2,102.08,3.02
1990,1,21,2.76,2.63,4.52,97.62,9.44,100.76,3.2
1990,1,22,2.73,2.63,4.03,87.44,0.26,101.05,3.78
1990,1,23,2.95,2.63,3.85,83.12,0.14,101.75,4.4
1990,1,24,5.49,4.18,5.31,95.62,0.48,101.43,5.59
1990,1,25,5.89,4.64,5.68,98.69,23.12,101.09,5.2
1990,1,26,3.8,3.92,4.64,91.81,9.06,100.75,7.25
1990,1,27,1.98,2.83,3.36,78.88,0.0,102.47,5.88
1990,1,28,4.17,3.75,4.09,82.25,1.05,102.35,5.86
1990,1,29,4.07,3.78,4.58,90.31,24.04,101.53,7.02
1990,1,30,3.83,3.82,4.21,84.19,3.2,100.89,7.24
1990,1,31,3.48,3.15,3.85,81.5,0.06,102.38,2.07
1990,2,1,4.44,3.83,4.76,92.69,0.94,102.21,4.93
1990,2,2,4.9,4.52,5.13,95.94,1.14,101.36,3.61
1990,2,3,1.92,2.89,3.66,86.0,2.27,102.27,6.77
1990,2,4,2.44,3.17,4.27,94.69,7.18,100.77,7.54
1990,2,5,-0.7,1.65,2.56,74.0,0.0,102.11,5.73
1990,2,6,3.48,3.15,4.03,83.06,0.01,101.97,6.25
1990,2,7,4.52,3.76,4.82,92.88,0.04,101.68,3.87
1990,2,8,4.01,4.09,4.52,91.0,0.0,102.16,4.14
1990,2,9,6.76,5.92,5.86,96.0,0.07,101.29,7.75
1990,2,10,6.62,5.51,5.62,90.44,13.0,100.24,7.39
1990,2,11,2.76,3.35,3.36,73.44,0.18,101.11,3.84
1990,2,12,2.13,3.07,3.17,72.94,1.37,101.65,4.61
1990,2,13,4.24,3.69,4.03,77.31,0.05,101.95,7.17
1990,2,14,6.51,5.34,5.25,88.12,0.85,101.81,5.71
1990,2,15,4.39,4.48,4.7,91.0,2.7,102.13,8.32
1990,2,16,9.27,7.3,7.26,99.44,1.22,100.81,7.16
1990,2,17,3.37,3.98,3.6,71.19,0.0,102.04,9.59
1990,2,18,-0.9,2.37,2.56,74.0,0.01,103.38,5.29
1990,2,19,4.3,4.04,4.33,84.31,0.05,101.56,7.02
1990,2,20,-0.93,1.98,2.14,63.25,0.02,102.87,8.61
1990,2,21,1.67,2.83,2.69,63.62,0.0,103.36,4.81
1990,2,22,6.22,4.81,5.62,95.0,6.53,101.87,8.77
1990,2,23,9.98,7.57,7.51,98.25,3.82,100.07,8.38
1990,2,24,1.79,3.43,3.6,82.19,7.92,100.14,6.32
1990,2,25,-3.81,0.74,2.14,76.62,0.29,102.13,11.62
1990,2,26,-6.03,0.3,1.53,70.38,0.07,104.23,4.77
1990,2,27,-0.32,1.82,2.81,76.62,0.15,103.22,6.84
1990,2,28,0.21,2.44,2.75,73.19,0.01,102.73,6.45
1990,3,1,-0.58,2.1,2.44,70.06,0.0,102.78,6.16
1990,3,2,3.75,3.87,4.27,86.19,0.13,101.56,7.67
1990,3,3,4.52,4.4,4.52,87.5,0.16,100.86,3.2
