-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 02/29/2024 
Location: Latitude  47.4814   Longitude 7.7305 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 562.99 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M
2022,1,17,-0.59,-1.13,3.6,95.88,0.17,96.68,2.35
2022,1,18,-0.52,-0.94,3.6,95.88,0.03,96.59,3.9
2022,1,19,-1.08,-1.67,3.36,92.25,0.13,96.03,3.41
2022,1,20,-0.7,-0.99,3.54,95.44,1.62,95.99,3.45
2022,1,21,-2.24,-3.22,2.99,90.56,0.17,96.41,2.32
2022,1,22,-1.15,-2.38,3.42,94.19,0.08,96.58,1.35
2022,1,23,-1.09,-1.32,3.42,95.06,0.05,96.47,2.85
2022,1,24,-1.73,-1.88,3.23,94.5,0.03,96.38,2.06
2022,1,25,-0.4,-2.1,3.17,84.06,0.02,96.44,1.84
2022,1,26,-1.77,-2.59,3.23,93.88,0.04,96.39,1.8
2022,1,27,-2.47,-2.51,2.87,88.94,0.66,96.27,3.16
2022,1,28,0.05,-0.61,3.66,92.62,0.43,96.7,2.18
2022,1,29,0.15,-0.18,3.66,91.94,0.38,96.49,4.5
2022,1,30,1.44,0.07,4.09,92.5,0.41,96.14,2.89
2022,1,31,0.42,0.07,3.85,93.56,5.76,95.09,6.91
2022,2,1,0.26,0.19,3.66,91.0,4.68,95.49,6.79
2022,2,2,2.67,2.05,4.82,98.62,7.09,95.55,4.95
2022,2,3,2.69,1.5,4.52,92.69,0.16,95.26,2.23
2022,2,4,2.11,1.68,4.46,94.75,1.7,95.06,4.27
2022,2,5,-0.18,-1.03,3.54,90.44,0.27,95.72,2.48
2022,2,6,1.95,1.45,4.15,89.94,7.43,95.16,9.52
2022,2,7,1.15,0.34,3.72,86.19,4.58,95.72,5.01
2022,2,8,1.7,-0.56,3.23,73.06,0.0,96.51,2.28
2022,2,9,3.52,0.54,3.72,73.0,0.0,96.13,2.26
2022,2,10,3.36,2.44,4.64,90.75,1.45,95.74,4.27
2022,2,11,1.0,0.87,3.72,87.62,5.89,96.16,2.98
2022,2,12,-0.15,-0.53,3.17,82.12,0.0,95.96,3.14
2022,2,13,2.35,1.12,3.48,73.75,0.0,95.14,3.77
2022,2,14,2.19,1.41,4.21,88.06,3.8,94.33,3.38
2022,2,15,1.88,1.48,4.33,93.44,2.49,94.88,4.14
2022,2,16,4.96,4.4,5.13,87.94,5.11,94.58,8.47
2022,2,17,7.55,6.96,6.04,87.75,3.93,94.86,8.74
2022,2,18,8.4,7.87,6.41,87.5,3.52,94.59,6.98
2022,2,19,2.07,1.88,3.97,86.19,0.71,95.29,4.31
2022,2,20,4.65,4.31,4.76,84.69,0.49,95.22,8.23
2022,2,21,4.23,4.09,4.76,87.56,6.87,94.63,9.52
2022,2,22,4.66,4.69,4.94,89.5,2.52,95.64,5.84
2022,2,23,6.48,5.87,5.25,84.0,0.71,95.82,1.84
2022,2,24,5.06,4.18,4.94,85.94,1.89,95.21,5.14
2022,2,25,0.86,0.85,3.66,87.25,1.29,95.9,3.39
2022,2,26,0.23,0.33,3.3,84.5,0.45,96.26,3.69
2022,2,27,-0.66,-0.61,3.11,84.44,0.0,95.98,4.72
2022,2,28,0.37,0.31,2.87,75.25,0.0,96.1,2.32
2022,3,1,1.2,0.47,2.87,69.25,0.0,95.89,1.96
2022,3,2,4.15,2.43,3.66,67.94,0.0,95.41,1.63
2022,3,3,4.13,2.83,3.97,75.0,0.0,94.93,1.89
2022,3,4,0.36,0.18,3.05,78.44,0.0,94.95,3.25
2022,3,5,-0.52,-0.42,2.87,79.25,0.0,95.02,2.88
2022,3,6,-0.52,-0.2,2.99,81.0,0.01,95.13,3.59
2022,3,7,-1.27,-1.0,2.87,82.56,0.0,95.23,4.28
2022,3,8,-0.43,-0.27,2.99,79.44,0.0,95.24,2.5
2022,3,9,3.91,2.33,3.6,69.0,0.0,95.57,1.69
2022,3,10,4.62,2.72,3.78,69.25,0.0,95.53,2.16
2022,3,11,6.36,4.65,4.27,69.19,0.03,95.07,2.38
2022,3,12,6.79,5.74,4.39,68.75,0.06,95.1,2.62
2022,3,13,7.26,6.85,4.7,71.0,1.18,94.92,2.97
2022,3,14,7.03,7.37,4.82,76.5,0.23,95.98,2.2
2022,3,15,8.51,8.02,6.16,84.75,1.77,95.81,2.98
2022,3,16,8.94,8.48,6.29,85.06,0.01,95.56,2.2
2022,3,17,8.46,8.6,6.41,89.06,0.34,95.9,3.53
2022,3,18,6.76,6.76,5.07,80.44,0.18,96.52,7.22
2022,3,19,5.41,5.61,4.33,76.69,0.02,96.3,5.21
2022,3,20,7.88,6.75,4.15,61.94,0.16,96.1,2.65
2022,3,21,7.72,6.55,4.76,72.0,0.0,96.36,2.48
2022,3,22,7.76,6.0,4.09,61.75,0.0,96.35,1.84
2022,3,23,8.06,6.32,4.15,61.31,0.0,96.25,2.16
2022,3,24,8.98,7.37,4.76,65.56,0.0,96.01,2.01
2022,3,25,8.67,7.8,4.88,69.38,0.01,95.88,2.87
2022,3,26,8.3,8.26,5.43,78.38,0.0,95.93,3.59
2022,3,27,9.62,8.55,4.64,64.44,0.0,96.0,1.92
2022,3,28,11.58,9.37,4.76,54.62,0.0,95.54,1.91
2022,3,29,9.89,8.91,6.16,76.75,1.9,94.49,2.82
2022,3,30,8.76,8.42,6.65,88.25,4.83,93.6,2.36
2022,3,31,6.37,6.56,5.8,90.75,9.8,93.05,2.62
2022,4,1,1.01,1.3,3.97,91.0,8.24,93.38,4.42
2022,4,2,-1.49,-1.26,3.17,89.19,4.96,94.26,4.58
2022,4,3,-0.92,-0.68,3.05,83.56,0.44,95.15,3.54
2022,4,4,1.28,1.33,3.11,73.44,0.24,95.08,3.24
2022,4,5,4.78,4.57,4.88,84.19,1.26,94.76,4.32
2022,4,6,8.15,8.55,6.23,87.44,1.24,94.22,3.66
2022,4,7,8.95,8.65,6.59,86.75,9.16,93.7,10.85
2022,4,8,9.68,9.3,6.96,86.69,14.62,93.54,9.62
2022,4,9,3.19,3.92,3.91,78.56,3.85,94.67,4.07
2022,4,10,4.12,4.93,3.66,72.06,0.1,95.36,1.65
2022,4,11,8.72,8.63,4.58,63.88,0.01,94.97,1.73
2022,4,12,13.48,12.52,6.53,64.5,0.0,94.73,1.73
2022,4,13,14.5,14.54,7.93,73.94,0.02,94.99,2.83
2022,4,14,13.93,14.3,8.97,86.56,0.71,95.36,2.67
2022,4,15,13.2,13.46,7.93,81.69,0.41,95.69,2.73
2022,4,16,9.02,9.49,5.8,78.81,0.01,95.87,5.2
2022,4,17,6.65,6.86,4.09,68.38,0.0,95.54,5.38
2022,4,18,8.12,8.39,4.7,69.81,0.0,94.97,2.52
2022,4,19,10.69,10.32,5.31,64.62,0.02,94.56,2.26
2022,4,20,8.84,9.35,5.37,74.0,0.0,94.41,3.92
2022,4,21,8.48,8.98,5.19,73.75,0.0,94.03,3.8
2022,4,22,10.12,10.81,6.59,80.56,0.07,93.55,2.86
2022,4,23,10.4,10.64,7.45,88.56,6.01,93.39,2.94
2022,4,24,8.66,8.77,6.53,87.88,13.64,93.68,3.91
2022,4,25,9.43,9.59,6.9,88.75,14.37,94.44,2.27
2022,4,26,8.59,9.17,5.68,79.62,5.01,94.99,2.68
2022,4,27,8.6,9.3,5.8,80.69,0.1,95.48,3.4
2022,4,28,10.11,10.46,5.86,75.69,0.01,95.84,3.94
2022,4,29,10.56,11.11,5.86,73.94,0.05,95.79,2.24
2022,4,30,9.58,9.85,6.29,82.06,3.52,95.57,2.62
2022,5,1,9.78,10.77,6.04,79.06,0.35,95.31,2.33
2022,5,2,11.35,12.0,6.77,77.75,0.03,94.93,2.59
2022,5,3,12.83,12.12,7.14,74.75,0.99,94.91,1.07
2022,5,4,12.89,12.28,7.26,75.06,2.63,95.1,1.52
2022,5,5,10.33,10.23,7.45,91.06,8.96,95.4,2.08
2022,5,6,11.01,10.87,7.51,87.94,3.84,95.57,3.38
2022,5,7,12.38,12.43,7.45,80.81,1.25,95.49,3.13
2022,5,8,13.01,13.26,8.0,82.38,0.62,95.54,3.98
2022,5,9,14.82,15.21,8.67,79.19,0.35,95.7,2.38
2022,5,10,17.53,17.5,9.4,72.94,0.0,95.51,2.18
2022,5,11,18.45,18.02,9.46,69.5,0.03,95.19,4.59
2022,5,12,17.51,17.6,9.7,75.19,2.32,95.45,4.04
2022,5,13,15.92,16.12,9.77,83.75,2.4,95.54,2.55
2022,5,14,16.15,16.49,7.81,67.38,0.0,95.47,2.03
2022,5,15,18.43,18.58,9.52,70.5,0.96,95.17,1.88
2022,5,16,17.6,17.2,9.58,73.69,2.27,95.43,3.46
2022,5,17,18.4,18.32,9.77,72.44,0.15,95.5,1.91
2022,5,18,19.26,19.17,10.01,70.88,0.0,95.54,2.74
2022,5,19,19.44,18.79,11.23,76.88,1.96,95.66,3.11
2022,5,20,20.62,20.26,11.17,71.94,4.36,95.6,4.27
2022,5,21,17.11,17.65,8.91,71.88,0.31,95.62,2.59
2022,5,22,16.0,16.06,9.16,77.12,3.44,94.86,2.28
2022,5,23,17.96,18.02,11.6,85.12,11.1,94.09,3.85
2022,5,24,13.97,14.54,8.12,78.12,5.75,94.49,3.49
2022,5,25,14.05,14.78,7.08,69.75,0.18,95.22,1.94
2022,5,26,14.65,15.18,7.57,71.56,0.0,95.81,2.5
2022,5,27,15.15,15.8,8.36,76.5,0.04,95.72,3.05
2022,5,28,11.98,12.33,6.16,69.56,0.06,95.25,3.09
2022,5,29,10.42,11.31,5.92,73.12,0.65,94.59,3.29
2022,5,30,12.31,13.4,5.74,64.06,0.02,94.5,2.01
2022,5,31,14.52,14.45,7.75,72.38,0.68,94.79,3.59
2022,6,1,15.05,15.21,8.73,79.19,2.85,95.1,2.52
2022,6,2,16.23,16.66,9.77,81.0,0.52,95.27,1.77
2022,6,3,17.89,17.85,11.29,84.0,6.05,95.12,1.81
2022,6,4,20.47,20.77,11.6,75.38,2.22,95.17,1.91
2022,6,5,18.9,18.92,11.72,82.12,7.33,95.1,3.8
2022,6,6,17.01,17.65,9.89,79.25,4.01,95.27,2.73
2022,6,7,15.16,15.27,9.22,82.56,7.41,95.08,2.85
2022,6,8,14.25,14.09,8.48,80.19,5.29,94.66,3.34
2022,6,9,13.57,13.84,7.63,76.31,3.8,95.18,3.21
2022,6,10,16.3,15.8,7.63,63.88,0.01,95.71,1.7
2022,6,11,19.28,18.23,8.54,59.56,0.0,95.76,1.42
2022,6,12,21.37,20.8,9.83,60.5,1.1,95.59,1.39
2022,6,13,17.79,18.11,8.73,68.06,1.74,95.56,2.93
2022,6,14,17.26,17.58,8.85,69.94,0.0,95.4,3.07
2022,6,15,22.18,21.51,10.31,60.94,0.33,95.21,2.14
2022,6,16,22.3,21.81,10.68,62.31,0.36,95.46,3.08
2022,6,17,21.01,20.73,9.34,59.62,0.0,95.81,2.16
2022,6,18,23.81,22.63,10.62,55.44,0.0,95.33,2.78
2022,6,19,25.97,25.4,12.82,59.38,0.38,94.7,2.81
2022,6,20,22.12,22.08,11.05,64.75,0.32,94.85,4.29
2022,6,21,21.83,22.3,12.45,73.75,9.13,94.73,1.87
2022,6,22,20.62,20.6,13.0,81.81,4.98,94.68,1.6
2022,6,23,21.53,22.17,12.94,78.06,11.36,94.72,1.47
2022,6,24,16.79,16.9,10.74,85.69,12.72,94.7,2.98
2022,6,25,19.39,19.7,10.13,69.88,0.88,94.85,1.68
2022,6,26,20.64,20.87,12.15,76.5,3.64,94.83,1.7
2022,6,27,17.83,18.17,11.84,88.25,13.0,95.22,2.51
2022,6,28,17.07,17.11,11.11,87.19,4.46,95.27,3.26
2022,6,29,20.62,20.58,11.17,70.69,0.16,94.9,1.29
2022,6,30,20.26,20.22,11.78,75.69,13.4,94.76,2.95
2022,7,1,15.29,15.88,8.18,73.31,10.08,95.46,1.91
2022,7,2,18.23,18.2,9.52,70.31,0.0,95.52,2.2
2022,7,3,21.4,21.44,10.68,65.69,3.97,95.41,2.16
2022,7,4,19.33,19.69,11.72,80.44,10.08,95.42,1.62
2022,7,5,18.87,19.23,8.91,65.12,0.33,95.58,2.14
2022,7,6,16.93,17.29,8.18,66.75,0.01,95.75,2.91
2022,7,7,16.69,16.64,8.24,66.81,0.27,95.84,3.0
2022,7,8,16.3,17.01,8.06,69.25,0.0,96.22,3.08
2022,7,9,18.11,18.33,8.73,65.56,0.0,95.97,2.48
2022,7,10,17.45,18.15,9.03,71.25,0.02,95.72,3.44
2022,7,11,17.37,17.97,9.09,71.81,0.0,95.63,3.63
2022,7,12,18.95,19.35,9.77,70.88,0.0,95.78,2.97
2022,7,13,21.82,21.66,9.77,60.56,0.51,95.71,1.7
2022,7,14,23.82,22.84,10.38,55.25,0.0,95.42,2.74
2022,7,15,19.62,20.21,9.03,63.0,0.0,95.43,2.51
2022,7,16,18.4,18.83,8.36,63.44,0.0,95.65,2.86
2022,7,17,19.64,19.57,9.09,63.38,0.0,95.86,3.44
2022,7,18,21.76,21.46,9.89,60.19,0.0,95.73,3.12
2022,7,19,24.34,24.17,11.17,57.69,0.0,95.33,2.27
2022,7,20,23.7,23.56,13.06,69.44,8.0,95.37,2.41
2022,7,21,21.36,21.77,11.17,69.69,0.26,95.59,2.25
2022,7,22,22.33,22.87,12.15,69.81,1.08,95.26,2.3
2022,7,23,22.04,22.27,13.0,76.0,4.79,95.36,2.14
2022,7,24,22.55,22.69,11.66,66.44,0.0,95.34,1.76
2022,7,25,23.7,23.19,11.54,62.12,0.94,94.95,4.09
2022,7,26,19.9,20.52,10.07,68.12,2.08,95.17,2.48
2022,7,27,18.94,19.67,9.4,67.25,0.01,95.06,2.68
2022,7,28,20.51,21.07,10.93,70.62,1.31,94.89,2.04
2022,7,29,19.91,19.81,9.77,65.31,1.34,95.14,2.66
2022,7,30,20.23,20.12,8.97,59.81,0.09,95.43,2.43
2022,7,31,22.1,21.67,9.52,56.06,0.0,95.39,2.14
2022,8,1,21.57,21.18,10.44,63.69,2.44,95.33,1.98
2022,8,2,21.23,20.96,11.35,70.62,0.11,95.31,1.71
2022,8,3,23.76,23.35,10.99,58.19,0.0,95.11,1.89
2022,8,4,26.55,25.44,10.56,48.44,0.03,95.0,1.55
2022,8,5,24.25,24.21,11.78,61.38,2.1,95.2,2.36
2022,8,6,18.25,18.73,10.86,80.19,1.84,95.66,3.91
2022,8,7,18.05,18.54,9.58,72.38,0.14,95.47,3.77
2022,8,8,18.62,18.81,8.79,65.88,0.07,95.55,4.02
2022,8,9,19.23,19.4,9.09,65.12,0.0,95.67,4.38
2022,8,10,19.18,19.48,9.22,66.06,0.01,95.55,4.45
2022,8,11,19.71,20.19,9.7,66.69,0.01,95.33,3.59
2022,8,12,18.98,19.33,8.91,64.75,0.0,95.11,3.98
2022,8,13,18.74,19.21,9.52,69.56,0.01,94.95,3.51
2022,8,14,19.42,19.17,10.44,71.62,5.47,94.47,2.02
2022,8,15,18.42,18.3,10.86,78.5,5.01,94.43,2.97
2022,8,16,20.46,20.57,9.83,64.06,0.15,94.59,1.61
2022,8,17,20.98,20.67,11.35,70.56,6.81,94.68,1.49
2022,8,18,18.4,18.84,12.27,88.44,22.53,94.73,2.22
2022,8,19,17.5,17.43,11.17,85.56,15.01,95.06,3.05
2022,8,20,18.54,18.02,10.8,77.94,6.58,95.32,2.2
2022,8,21,19.38,18.26,8.54,58.81,0.01,95.12,1.38
2022,8,22,19.68,18.86,8.85,59.25,0.0,94.97,1.62
2022,8,23,19.69,19.01,9.58,64.81,0.0,95.18,2.24
2022,8,24,18.9,18.69,9.52,68.56,0.0,95.26,3.45
2022,8,25,21.01,20.6,10.38,66.44,0.03,95.03,1.23
2022,8,26,19.39,18.8,10.62,72.19,3.47,94.94,2.19
2022,8,27,18.51,18.87,11.6,84.06,2.51,94.95,2.48
2022,8,28,18.7,19.08,11.54,82.44,0.3,95.12,2.48
2022,8,29,19.76,20.3,11.72,78.81,0.08,95.29,2.33
2022,8,30,19.35,18.79,12.08,82.75,5.07,95.25,1.19
2022,8,31,17.89,18.03,10.8,81.38,4.0,95.3,2.22
2022,9,1,16.65,17.25,9.58,79.12,0.04,95.16,3.09
2022,9,2,16.91,17.11,9.52,77.0,1.95,94.87,1.55
2022,9,3,17.45,16.46,10.13,77.25,6.97,94.92,2.14
2022,9,4,18.69,18.27,9.58,69.94,0.45,95.43,1.46
2022,9,5,20.23,19.8,9.95,66.31,1.12,95.49,1.72
2022,9,6,20.12,19.67,11.9,77.5,3.72,95.24,1.69
2022,9,7,19.08,19.27,12.15,84.38,22.86,94.92,2.23
2022,9,8,16.79,16.8,9.64,77.75,4.52,94.79,4.08
2022,9,9,15.11,15.15,8.54,77.38,2.49,94.99,4.12
2022,9,10,14.22,14.29,8.85,84.44,3.96,95.23,4.15
2022,9,11,15.1,15.27,8.61,78.44,0.16,95.36,1.91
2022,9,12,16.48,15.87,8.12,68.88,0.01,95.02,1.79
2022,9,13,19.19,18.36,10.19,69.75,2.12,94.68,2.06
2022,9,14,19.53,19.29,12.76,85.44,17.62,94.33,4.01
2022,9,15,16.74,16.69,11.29,89.81,7.83,94.49,3.85
2022,9,16,12.53,12.53,8.12,84.69,6.11,94.69,2.87
2022,9,17,9.01,9.49,6.04,81.81,4.88,95.11,3.67
2022,9,18,9.65,9.84,5.62,74.25,0.12,95.31,3.22
2022,9,19,9.73,9.98,5.49,72.75,0.12,95.46,2.25
2022,9,20,9.3,9.23,5.49,74.44,0.0,95.64,2.42
2022,9,21,8.98,9.16,5.55,76.44,0.0,95.66,3.73
2022,9,22,9.77,10.12,5.8,75.94,0.01,95.45,1.93
2022,9,23,12.96,11.75,6.65,69.5,1.0,95.1,2.35
2022,9,24,13.01,12.37,8.12,82.62,7.34,94.79,1.48
2022,9,25,10.66,10.05,7.51,89.38,3.71,94.73,1.63
2022,9,26,10.35,10.58,6.65,81.5,5.97,94.25,4.44
2022,9,27,8.89,8.84,6.59,87.44,8.74,93.89,6.65
2022,9,28,9.15,8.87,7.08,91.75,20.58,93.51,3.13
2022,9,29,8.8,8.49,6.65,88.44,7.35,93.75,0.61
2022,9,30,8.73,8.29,6.23,85.06,0.61,94.53,1.74
2022,10,1,9.98,9.55,7.32,90.06,8.41,95.07,5.48
2022,10,2,14.54,14.32,9.77,90.69,10.42,95.61,5.22
2022,10,3,10.71,10.72,7.32,87.94,0.71,95.89,2.61
2022,10,4,10.51,9.87,6.65,80.56,0.02,95.65,1.72
2022,10,5,14.21,13.01,8.54,82.38,0.02,95.73,3.77
2022,10,6,13.01,12.94,8.42,86.75,0.01,96.28,2.53
2022,10,7,13.67,13.51,8.67,85.69,0.63,95.76,1.88
2022,10,8,12.18,12.0,7.87,86.06,1.95,95.62,2.38
2022,10,9,10.79,11.17,7.63,90.12,0.72,95.38,2.72
2022,10,10,14.43,13.41,8.42,79.94,0.3,95.33,2.34
2022,10,11,13.05,12.56,8.91,91.06,0.76,95.67,2.08
2022,10,12,13.25,12.84,8.36,85.31,0.16,95.63,1.14
2022,10,13,11.13,10.61,8.18,92.62,2.08,95.46,2.27
2022,10,14,12.04,11.61,8.61,93.12,12.18,95.05,3.98
2022,10,15,14.91,14.35,10.01,89.75,3.85,94.86,4.72
2022,10,16,16.27,14.73,8.54,71.69,0.02,95.32,2.48
2022,10,17,16.38,14.54,8.85,73.19,0.02,95.95,2.11
2022,10,18,15.69,14.99,9.64,83.81,0.17,96.11,2.55
2022,10,19,13.78,13.76,9.7,92.06,0.12,95.62,2.92
2022,10,20,14.17,13.68,9.34,87.5,1.49,95.1,2.3
2022,10,21,13.85,13.33,9.64,92.12,22.06,94.8,2.97
2022,10,22,14.01,13.26,8.24,79.81,5.09,95.14,2.42
2022,10,23,15.4,14.8,9.34,80.25,9.86,94.93,4.12
2022,10,24,13.69,12.9,9.22,89.62,4.22,95.05,3.51
2022,10,25,12.27,11.78,7.81,84.81,0.47,95.32,2.3
2022,10,26,14.71,13.42,8.91,81.56,1.36,95.51,2.81
2022,10,27,15.02,13.8,8.61,78.12,0.02,95.89,2.33
2022,10,28,17.15,15.65,9.34,73.19,0.01,95.89,2.89
2022,10,29,16.16,14.9,9.34,77.62,0.97,95.77,1.96
2022,10,30,15.78,13.79,9.09,77.69,0.01,95.56,1.23
2022,10,31,14.76,13.13,8.97,81.62,0.28,95.33,0.98
2022,11,1,11.69,10.69,8.0,88.44,2.89,95.5,3.19
2022,11,2,9.3,8.51,6.59,86.62,0.07,95.76,2.2
2022,11,3,8.48,7.83,6.65,89.44,12.95,94.65,3.38
2022,11,4,6.59,6.33,5.92,91.94,4.39,94.35,3.18
2022,11,5,6.03,5.37,5.37,87.56,2.26,95.29,2.09
2022,11,6,5.55,4.68,4.88,82.25,0.04,94.99,2.96
2022,11,7,8.87,7.21,6.23,84.25,0.12,95.2,3.12
2022,11,8,10.23,8.49,5.92,72.56,0.24,94.88,2.79
2022,11,9,8.99,8.18,7.02,92.75,13.13,95.04,2.45
2022,11,10,7.94,7.35,6.41,91.44,0.32,96.06,1.72
2022,11,11,6.79,5.98,5.43,85.62,0.02,96.53,1.5
2022,11,12,5.74,4.89,4.88,82.19,0.01,96.32,1.72
2022,11,13,3.65,3.5,4.88,93.25,0.05,95.4,1.63
2022,11,14,7.6,6.4,5.92,85.94,2.42,94.93,3.93
2022,11,15,7.99,7.13,6.16,86.62,6.61,94.36,2.35
2022,11,16,8.07,7.48,6.35,88.81,3.82,93.78,3.52
2022,11,17,9.52,8.89,6.84,86.19,12.19,93.3,6.2
2022,11,18,6.23,6.02,5.86,93.31,6.15,93.93,4.18
2022,11,19,3.87,3.73,5.07,95.12,0.82,94.44,2.18
2022,11,20,4.21,4.14,4.94,91.0,2.07,94.68,4.39
2022,11,21,5.06,4.83,5.19,89.44,5.41,93.84,3.9
2022,11,22,3.44,2.93,4.94,94.62,1.42,93.53,3.64
2022,11,23,3.33,2.62,4.52,88.0,3.75,93.9,3.8
2022,11,24,5.4,3.8,5.37,91.0,1.95,94.9,3.78
2022,11,25,3.34,1.48,4.52,87.56,2.21,95.36,2.38
2022,11,26,3.08,1.95,4.76,95.19,0.74,96.23,1.57
2022,11,27,2.43,1.25,3.78,80.38,0.01,95.58,2.22
2022,11,28,4.94,3.96,5.07,88.0,1.43,94.79,2.55
2022,11,29,4.9,4.72,5.49,96.94,2.85,95.03,1.88
2022,11,30,3.37,3.15,4.82,94.06,0.86,95.27,2.73
2022,12,1,-0.06,-0.2,3.72,92.44,0.14,95.35,2.84
2022,12,2,-0.23,-0.3,3.66,93.25,0.09,95.03,1.88
2022,12,3,-0.62,-0.65,3.6,94.25,0.35,94.69,3.36
2022,12,4,-0.45,-0.45,3.78,97.5,2.99,94.53,1.43
2022,12,5,0.89,0.07,4.09,94.94,1.89,95.14,2.18
2022,12,6,-0.18,-0.73,3.78,95.19,0.07,95.12,1.32
2022,12,7,-0.62,-1.22,3.66,94.75,0.11,94.94,1.76
2022,12,8,-1.45,-2.06,3.17,89.31,0.51,94.26,1.11
2022,12,9,-1.42,-1.7,3.48,95.19,4.62,93.6,2.02
2022,12,10,-3.08,-3.75,2.99,95.69,2.53,94.06,2.55
2022,12,11,-4.07,-5.81,2.5,87.44,0.21,94.27,1.3
2022,12,12,-7.52,-8.95,2.01,92.38,0.01,94.3,2.62
2022,12,13,-6.67,-6.85,2.2,92.31,1.51,93.84,3.02
2022,12,14,1.1,0.53,4.33,98.0,4.9,93.43,3.12
2022,12,15,-0.4,-0.48,3.85,97.31,5.45,93.61,2.52
2022,12,16,-4.56,-5.17,2.62,95.0,2.43,94.35,2.66
2022,12,17,-7.16,-8.33,2.2,96.44,0.09,95.55,2.83
2022,12,18,-6.25,-8.32,2.08,85.12,0.01,95.95,2.77
2022,12,19,2.49,-0.31,3.23,67.75,0.01,95.83,2.41
2022,12,20,4.41,1.22,4.21,76.62,2.04,95.34,2.63
2022,12,21,3.91,2.54,5.19,96.25,3.2,95.01,3.88
2022,12,22,7.34,6.37,6.23,91.69,5.85,94.72,8.24
2022,12,23,10.26,9.5,7.75,93.75,21.37,94.62,7.99
2022,12,24,7.44,6.66,6.47,95.31,5.25,95.14,3.13
2022,12,25,7.12,5.9,6.29,94.5,0.09,95.12,2.95
2022,12,26,6.98,6.17,6.23,95.12,9.85,95.51,4.83
2022,12,27,3.15,1.9,4.64,92.31,0.49,96.08,1.8
2022,12,28,4.68,3.62,4.64,83.88,0.04,95.35,4.06
2022,12,29,6.97,6.11,5.55,84.75,5.99,94.85,6.03
2022,12,30,6.83,6.12,5.86,90.06,2.36,94.96,5.28
2022,12,31,10.44,9.26,7.39,88.88,0.66,95.35,4.37
2023,1,1,8.94,7.41,6.23,83.31,0.02,95.53,3.34
2023,1,2,8.44,7.33,6.04,83.94,2.61,95.63,3.8
2023,1,3,5.78,4.73,5.55,92.44,1.44,96.28,1.14
2023,1,4,4.61,3.76,5.0,89.06,0.9,96.16,4.99
2023,1,5,7.33,6.75,6.47,95.56,1.87,95.89,4.57
2023,1,6,5.95,5.42,5.86,95.75,0.28,95.69,2.05
2023,1,7,5.39,4.03,5.25,88.94,0.02,95.04,2.63
