-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 02/29/2024 
Location: Latitude  35.012   Longitude 135.6761 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 251.31 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M
1981,2,4,-0.56,-0.05,2.81,77.75,0.05,98.87,5.98
1981,2,5,-0.15,0.18,2.99,80.62,0.0,99.54,3.08
1981,2,6,1.13,1.04,3.23,79.06,0.0,99.12,2.14
1981,2,7,1.92,1.98,3.66,82.62,0.11,98.37,3.51
1981,2,8,1.84,2.07,3.48,80.31,0.03,98.39,4.41
1981,2,9,1.65,1.91,3.85,88.19,1.57,98.21,3.29
1981,2,10,1.44,1.69,3.48,82.0,2.16,98.16,5.31
1981,2,11,0.48,0.77,3.11,78.62,1.82,98.38,5.91
1981,2,12,2.51,2.34,3.48,76.56,0.21,98.55,2.97
1981,2,13,6.26,5.57,5.68,91.69,14.73,98.23,1.94
1981,2,14,5.79,5.74,5.49,93.06,0.0,98.52,3.75
1981,2,15,7.55,7.3,5.68,85.62,4.74,98.89,3.29
1981,2,16,7.12,7.15,5.86,91.0,17.66,98.76,4.4
1981,2,17,0.99,1.8,3.36,81.94,0.12,98.61,9.3
1981,2,18,2.44,2.71,3.97,85.12,3.08,99.1,3.48
1981,2,19,3.81,4.06,4.27,82.62,0.05,98.77,5.89
1981,2,20,0.55,1.46,3.17,80.5,0.69,98.68,2.95
1981,2,21,0.78,1.15,3.23,80.19,0.28,98.64,4.97
1981,2,22,1.19,0.81,3.17,77.12,6.21,99.13,1.77
1981,2,23,2.23,2.27,4.33,94.56,11.81,98.29,4.69
1981,2,24,3.65,4.16,4.21,83.25,3.26,97.92,5.25
1981,2,25,-1.13,-0.47,2.56,71.88,4.53,98.07,7.86
1981,2,26,-5.14,-3.73,1.83,72.38,3.39,98.34,9.45
1981,2,27,-3.23,-2.48,2.32,79.38,0.89,99.27,6.63
1981,2,28,-1.66,-1.63,2.5,77.19,0.0,99.76,2.06
1981,3,1,0.75,0.52,3.23,80.81,5.44,99.56,2.45
1981,3,2,0.73,0.96,3.17,79.81,0.0,99.58,4.55
1981,3,3,4.05,3.62,4.27,81.56,16.6,99.24,1.73
1981,3,4,5.3,5.55,4.82,86.44,0.08,98.35,3.56
1981,3,5,3.17,3.34,3.72,77.5,1.36,98.85,4.79
1981,3,6,1.9,1.8,3.42,78.0,0.8,99.18,4.89
1981,3,7,2.66,2.68,3.23,71.38,0.07,99.13,4.48
1981,3,8,4.43,5.16,4.15,80.31,2.14,99.21,3.16
1981,3,9,5.74,5.75,5.13,86.0,5.9,98.15,4.68
1981,3,10,1.99,2.62,3.6,81.12,0.69,99.0,6.72
1981,3,11,1.38,2.12,2.87,69.75,0.0,99.9,3.77
1981,3,12,5.78,5.43,4.27,73.5,0.03,99.73,2.55
1981,3,13,8.9,8.58,6.23,86.88,11.88,99.39,3.74
1981,3,14,13.77,13.52,9.09,90.31,7.55,98.28,5.66
1981,3,15,7.65,7.99,5.49,79.38,0.71,97.55,8.09
1981,3,16,2.99,3.75,3.42,72.94,0.0,98.27,5.3
1981,3,17,4.39,4.73,4.03,77.81,0.0,98.33,3.53
1981,3,18,6.96,6.9,4.46,72.56,0.0,98.68,2.13
1981,3,19,8.87,8.21,5.8,80.31,2.55,98.56,2.61
1981,3,20,10.94,11.04,6.53,80.81,0.1,98.3,3.32
1981,3,21,8.87,8.55,6.53,89.88,20.47,98.23,4.07
1981,3,22,9.3,9.67,6.1,83.12,0.12,97.99,6.09
1981,3,23,6.15,6.95,4.88,83.31,0.0,99.06,5.23
1981,3,24,7.69,7.88,5.55,83.06,10.64,99.17,3.67
1981,3,25,14.61,13.99,9.89,91.81,10.83,97.73,7.45
1981,3,26,8.44,8.77,5.62,79.38,1.88,97.4,6.84
1981,3,27,4.39,5.23,4.03,77.62,0.22,98.58,6.0
1981,3,28,4.87,4.93,3.97,73.56,0.0,98.98,2.23
1981,3,29,7.44,6.99,4.64,72.62,1.95,98.92,2.54
1981,3,30,5.01,5.44,4.46,82.25,3.25,99.12,4.23
1981,3,31,5.23,5.64,4.88,88.0,6.96,99.24,2.71
1981,4,1,9.0,9.23,6.84,92.06,33.9,98.86,3.66
1981,4,2,6.73,7.23,5.43,84.44,0.64,98.02,6.96
1981,4,3,7.2,7.68,4.46,70.31,0.76,98.63,2.3
1981,4,4,8.15,7.96,6.1,87.81,10.32,98.19,2.16
1981,4,5,9.52,9.69,7.08,92.62,8.34,97.88,3.89
1981,4,6,10.96,11.35,7.32,88.06,0.14,97.88,4.26
1981,4,7,8.79,9.29,5.55,80.19,0.0,98.94,5.12
1981,4,8,10.52,10.85,6.47,80.88,1.22,99.57,3.55
1981,4,9,12.11,11.95,7.87,88.81,15.94,99.11,6.09
1981,4,10,12.73,12.72,8.36,89.12,5.65,97.67,6.78
1981,4,11,12.19,12.53,7.26,82.12,0.0,98.23,3.42
1981,4,12,12.41,12.36,7.51,83.25,4.68,98.28,2.27
1981,4,13,10.23,10.97,6.9,87.25,0.98,98.17,4.59
1981,4,14,9.3,9.76,5.37,75.38,0.0,99.06,3.19
1981,4,15,11.12,10.46,6.23,74.06,29.79,98.89,2.87
1981,4,16,10.9,11.15,7.75,91.94,4.76,97.41,5.18
1981,4,17,10.33,10.94,6.1,78.75,0.02,98.3,4.98
1981,4,18,11.78,12.11,6.35,74.88,1.28,98.91,1.97
1981,4,19,12.0,11.64,7.69,85.25,20.72,98.2,6.81
1981,4,20,7.87,8.44,5.62,82.38,0.31,97.28,7.93
1981,4,21,9.17,9.4,5.55,76.81,0.18,98.09,5.18
1981,4,22,12.2,11.35,6.1,68.62,0.0,98.38,2.27
1981,4,23,14.58,13.76,7.26,71.06,0.0,98.66,2.5
1981,4,24,14.27,13.58,7.87,77.12,6.0,98.55,3.51
1981,4,25,11.4,11.63,6.9,80.69,4.96,98.06,5.1
1981,4,26,11.34,11.65,5.49,67.94,0.0,98.64,2.7
1981,4,27,14.05,14.16,7.63,77.31,0.0,98.79,3.2
1981,4,28,14.8,14.93,6.96,70.25,0.0,98.88,2.08
1981,4,29,14.98,14.96,9.4,86.5,14.49,98.78,5.39
1981,4,30,15.83,15.89,8.97,79.31,0.0,98.19,5.52
1981,5,1,15.19,14.88,8.0,75.06,0.04,98.81,2.65
1981,5,2,15.05,14.87,9.64,89.0,1.42,98.6,4.09
1981,5,3,12.2,12.65,8.24,88.88,9.23,98.41,5.0
1981,5,4,10.99,11.46,5.68,70.31,0.0,98.68,3.64
1981,5,5,13.61,12.41,5.43,55.94,0.7,99.13,1.66
1981,5,6,13.04,12.91,8.61,90.12,24.15,98.92,3.8
1981,5,7,14.59,14.68,9.46,89.44,16.38,98.13,4.18
1981,5,8,16.11,16.12,8.42,73.94,0.0,98.24,2.56
1981,5,9,17.74,17.4,9.89,77.75,2.72,98.27,2.91
1981,5,10,20.57,20.14,13.24,85.81,1.66,98.09,2.91
1981,5,11,21.64,21.5,14.71,88.88,29.84,97.69,5.61
1981,5,12,15.75,16.25,8.97,77.75,0.27,97.54,4.32
1981,5,13,13.2,13.45,6.71,71.31,0.0,98.01,2.98
1981,5,14,15.15,14.91,6.47,62.62,0.0,98.23,1.6
1981,5,15,15.83,15.73,8.24,73.25,0.01,98.06,2.6
1981,5,16,15.44,15.3,9.34,84.06,3.61,97.97,2.51
1981,5,17,15.01,15.37,9.7,88.38,53.91,97.43,6.9
1981,5,18,12.13,13.1,7.32,82.38,0.35,97.86,5.23
1981,5,19,10.58,11.7,6.47,81.44,0.47,98.34,4.61
1981,5,20,11.12,12.11,6.59,80.38,0.0,98.55,2.95
1981,5,21,14.43,14.28,6.9,68.62,0.0,98.59,1.84
1981,5,22,16.33,16.15,9.09,78.81,0.0,98.35,2.99
1981,5,23,18.38,17.81,9.03,69.12,0.05,98.18,2.23
1981,5,24,15.74,15.46,9.4,82.5,24.29,97.7,3.66
1981,5,25,15.17,15.3,8.91,82.0,0.39,97.88,4.33
1981,5,26,18.16,17.19,9.58,72.38,0.0,98.33,2.51
1981,5,27,19.78,18.76,10.56,73.38,0.19,98.29,3.05
1981,5,28,17.62,17.62,11.96,92.19,9.33,97.4,5.82
1981,5,29,15.33,16.01,9.34,83.5,0.17,97.33,6.53
1981,5,30,11.73,12.62,6.59,76.25,0.0,98.25,4.71
1981,5,31,15.87,15.73,8.54,72.81,12.13,98.26,2.97
1981,6,1,15.62,16.02,9.46,84.12,0.69,98.1,3.06
1981,6,2,13.04,14.01,7.63,81.44,0.23,98.37,4.42
1981,6,3,15.64,15.58,7.63,68.69,0.0,98.44,2.26
1981,6,4,17.02,16.71,9.22,75.5,0.05,98.31,2.25
1981,6,5,18.76,18.73,10.19,75.81,0.13,98.14,1.7
1981,6,6,19.52,19.18,9.52,68.81,0.0,98.41,1.53
1981,6,7,20.45,19.83,10.44,69.88,0.0,98.73,2.14
1981,6,8,21.05,20.29,10.07,65.94,0.0,98.84,1.45
1981,6,9,22.02,22.11,12.57,76.81,0.01,98.72,1.29
1981,6,10,20.05,20.01,12.45,84.5,0.1,98.4,1.98
1981,6,11,20.98,21.48,13.06,82.81,3.41,97.91,1.41
1981,6,12,20.04,20.15,13.67,90.94,17.22,97.62,1.68
1981,6,13,19.89,19.91,13.61,91.56,19.52,97.81,1.49
1981,6,14,20.4,20.53,13.67,89.31,6.14,97.71,1.77
1981,6,15,20.03,20.28,12.39,83.75,1.41,97.91,2.34
1981,6,16,21.25,21.04,12.02,76.19,0.0,98.04,1.42
1981,6,17,23.0,23.22,15.01,84.44,7.71,98.13,2.33
1981,6,18,21.53,21.58,14.28,87.44,3.61,97.96,2.83
1981,6,19,19.86,20.32,11.72,81.12,0.78,98.16,2.56
1981,6,20,20.53,20.65,13.49,87.56,10.97,98.24,2.14
1981,6,21,21.68,21.9,15.01,90.62,19.88,98.09,1.82
1981,6,22,22.95,22.81,16.24,90.12,16.8,97.71,4.98
1981,6,23,21.39,21.73,14.1,85.38,0.45,97.41,6.48
1981,6,24,21.09,21.28,11.54,74.56,0.26,98.25,1.73
1981,6,25,21.28,21.17,14.53,88.31,31.89,97.89,3.38
1981,6,26,23.15,23.17,17.15,93.56,14.14,97.47,3.34
1981,6,27,24.32,24.15,17.88,91.44,15.08,97.5,5.22
1981,6,28,24.66,24.63,17.76,89.38,4.87,97.76,4.11
1981,6,29,23.85,23.95,17.03,90.0,3.21,97.94,4.43
1981,6,30,21.47,21.79,14.22,87.56,6.93,98.4,1.92
1981,7,1,23.35,23.57,15.75,86.81,11.15,98.63,1.96
1981,7,2,23.05,23.07,16.6,92.56,16.91,98.53,2.73
1981,7,3,23.82,23.75,16.91,90.06,23.21,98.31,3.09
1981,7,4,24.03,24.27,16.66,87.94,4.58,98.44,2.23
1981,7,5,24.21,24.46,16.54,86.38,0.72,98.47,2.73
1981,7,6,24.55,24.49,16.91,86.19,3.16,98.05,4.03
1981,7,7,23.8,23.66,16.66,88.19,0.39,97.81,2.55
1981,7,8,24.33,24.14,16.42,84.38,5.7,97.95,2.83
1981,7,9,25.65,25.64,17.94,85.5,0.16,97.89,4.82
1981,7,10,25.3,25.15,17.52,85.19,0.54,98.1,4.51
1981,7,11,25.62,25.59,18.01,86.19,10.21,98.39,3.12
1981,7,12,25.08,24.98,17.64,87.19,2.68,98.57,3.63
1981,7,13,25.15,25.09,17.46,86.31,1.52,98.55,3.03
1981,7,14,24.85,24.7,18.25,91.25,3.75,98.34,2.92
1981,7,15,25.1,25.1,18.49,91.12,3.16,98.3,3.04
1981,7,16,26.59,26.9,18.62,84.62,0.25,98.41,1.5
1981,7,17,26.71,26.67,18.43,83.19,1.02,98.5,1.84
1981,7,18,26.29,26.51,17.88,82.94,0.1,98.36,2.33
1981,7,19,27.07,27.18,18.43,81.31,2.04,98.21,1.8
1981,7,20,27.61,27.59,18.68,79.94,0.57,98.14,1.58
1981,7,21,27.83,27.82,18.49,78.12,3.02,98.02,1.09
1981,7,22,26.02,26.37,18.07,84.5,3.33,97.83,2.67
1981,7,23,24.09,24.62,16.3,85.38,0.5,97.87,3.2
1981,7,24,22.12,22.75,14.16,84.06,0.0,97.94,3.12
1981,7,25,22.28,22.39,13.37,79.19,0.0,97.99,1.66
1981,7,26,24.74,24.99,15.2,76.88,0.0,97.89,1.5
1981,7,27,25.69,26.18,17.33,82.75,0.09,97.89,1.65
1981,7,28,25.78,25.83,17.15,81.81,0.19,98.22,2.47
1981,7,29,25.69,25.76,17.7,84.94,0.1,98.41,3.0
1981,7,30,26.13,26.13,18.25,85.0,3.94,98.19,5.14
1981,7,31,25.3,25.2,18.19,88.56,2.94,98.33,5.62
1981,8,1,25.95,26.06,17.76,84.06,0.08,98.67,3.01
1981,8,2,26.37,26.74,17.09,79.81,0.0,98.67,1.27
1981,8,3,26.28,26.89,17.52,81.31,0.02,98.08,1.35
1981,8,4,24.78,25.01,17.7,87.69,11.66,97.01,3.02
1981,8,5,20.79,21.13,11.96,75.88,1.22,96.72,7.29
1981,8,6,19.36,19.72,10.25,72.31,0.0,97.42,3.28
1981,8,7,21.48,21.04,12.7,76.19,1.74,97.73,2.2
1981,8,8,24.07,24.05,17.4,90.06,8.27,97.6,3.12
1981,8,9,25.77,25.26,15.99,76.38,0.0,97.61,1.31
1981,8,10,25.8,25.14,15.26,73.25,0.02,97.82,1.23
1981,8,11,25.55,25.19,17.76,84.75,11.51,97.48,3.52
1981,8,12,24.28,24.76,16.66,85.81,0.1,97.47,3.94
1981,8,13,22.94,23.29,15.14,85.25,0.27,97.91,3.18
1981,8,14,22.19,22.17,14.65,86.25,1.4,98.25,3.01
1981,8,15,22.89,23.24,14.95,84.06,0.0,98.29,2.63
1981,8,16,24.3,24.62,15.14,79.62,0.01,98.2,1.42
1981,8,17,24.68,25.04,15.69,80.62,0.05,97.98,1.73
1981,8,18,24.91,25.4,17.21,85.5,1.4,97.66,2.57
1981,8,19,25.19,25.54,17.4,85.25,0.16,97.56,2.56
1981,8,20,25.78,26.04,17.82,84.19,2.22,97.53,2.75
1981,8,21,25.65,25.79,18.25,86.19,7.8,97.21,4.07
1981,8,22,24.56,24.68,17.58,88.0,26.19,96.61,6.19
1981,8,23,21.95,22.43,13.43,79.38,0.1,96.68,6.19
1981,8,24,21.83,21.78,13.31,80.56,0.0,97.64,2.48
1981,8,25,22.82,22.98,15.44,86.94,1.36,98.03,3.14
1981,8,26,25.66,25.74,18.31,86.88,0.3,97.76,4.38
1981,8,27,24.47,24.5,17.82,90.44,30.76,97.69,3.74
1981,8,28,22.99,23.3,16.3,90.88,4.66,98.09,2.48
1981,8,29,25.16,25.28,17.46,86.19,0.84,98.46,3.7
1981,8,30,25.64,25.64,18.07,86.88,0.56,98.58,4.15
1981,8,31,25.97,26.07,18.07,85.5,0.0,98.71,3.48
1981,9,1,26.18,26.5,17.88,83.56,0.45,98.65,2.06
1981,9,2,25.13,25.34,17.03,84.62,3.66,98.38,2.63
1981,9,3,24.65,24.51,17.58,88.44,5.15,97.71,4.78
1981,9,4,22.97,22.95,16.3,88.88,21.6,97.07,7.24
1981,9,5,19.71,20.16,11.6,79.94,0.16,97.9,4.42
1981,9,6,19.37,19.64,11.17,79.12,0.28,98.29,4.3
1981,9,7,20.19,20.4,11.96,80.38,0.83,98.43,2.2
1981,9,8,20.0,20.22,13.31,89.38,10.4,98.34,3.35
1981,9,9,20.64,20.81,13.73,88.5,3.98,97.98,2.58
1981,9,10,18.0,18.13,11.41,86.81,0.66,98.33,2.97
1981,9,11,18.24,18.32,10.25,78.19,4.59,98.35,2.09
1981,9,12,20.37,20.43,11.96,79.69,5.66,98.1,1.45
1981,9,13,19.84,20.34,11.41,79.0,0.27,98.36,2.37
1981,9,14,17.6,18.15,9.52,75.5,0.0,98.7,3.51
1981,9,15,16.54,16.75,8.54,73.0,0.0,99.02,3.45
1981,9,16,16.94,17.13,8.85,74.62,0.0,99.11,3.13
1981,9,17,18.76,18.72,9.95,73.94,0.08,98.97,1.43
1981,9,18,18.88,19.14,11.66,84.81,3.58,98.85,2.39
1981,9,19,17.73,18.01,11.54,89.69,37.57,98.76,3.37
1981,9,20,19.4,19.86,11.96,84.62,0.11,98.81,2.91
1981,9,21,19.95,20.21,11.96,82.5,0.08,99.04,2.06
1981,9,22,20.81,20.9,12.27,80.56,0.01,98.93,1.58
1981,9,23,20.51,20.34,11.78,78.62,0.0,98.78,1.41
1981,9,24,20.01,20.0,13.24,89.44,6.69,98.77,3.41
1981,9,25,21.36,21.23,15.38,94.12,30.63,98.04,5.79
1981,9,26,21.58,21.77,14.34,87.38,7.52,97.55,4.14
1981,9,27,19.7,19.95,12.76,87.19,0.64,97.78,6.11
1981,9,28,15.91,16.05,9.52,82.31,0.06,98.25,5.41
1981,9,29,15.01,15.34,8.12,75.81,2.68,98.61,3.18
1981,9,30,17.4,17.5,11.35,89.44,2.61,98.29,2.34
1981,10,1,18.62,18.9,12.82,92.75,6.38,97.49,4.73
1981,10,2,17.8,17.97,10.38,79.5,0.35,97.38,6.97
1981,10,3,15.01,15.26,8.06,75.38,0.34,98.43,5.68
1981,10,4,15.56,15.94,8.12,74.44,0.09,98.9,2.16
1981,10,5,16.68,16.68,11.23,91.88,10.25,98.37,4.33
1981,10,6,16.54,16.21,9.7,81.81,1.45,98.45,2.37
1981,10,7,18.08,17.62,10.5,79.94,17.04,98.53,1.09
1981,10,8,18.85,18.69,13.31,94.62,59.03,98.21,5.09
1981,10,9,17.54,17.5,11.72,87.81,6.78,97.88,5.12
1981,10,10,13.44,13.59,7.26,75.62,0.0,98.52,3.71
1981,10,11,14.7,13.76,6.84,65.88,0.04,99.08,1.37
1981,10,12,14.82,13.95,7.75,73.69,0.0,99.43,2.53
1981,10,13,15.07,14.81,9.28,85.25,12.44,99.11,2.88
1981,10,14,14.3,14.52,8.54,82.19,0.03,98.65,4.96
1981,10,15,12.8,12.76,6.53,71.5,0.0,98.9,2.39
1981,10,16,12.23,10.87,6.9,76.25,0.17,98.75,1.66
1981,10,17,13.85,13.18,7.63,78.0,0.01,98.91,2.63
1981,10,18,15.53,15.3,10.01,88.69,3.03,98.77,3.76
1981,10,19,14.48,14.43,8.79,84.0,0.17,98.94,4.86
1981,10,20,14.19,14.42,8.36,82.0,2.49,99.0,3.52
1981,10,21,14.01,14.13,9.28,91.88,12.65,98.83,5.86
1981,10,22,17.26,17.08,12.08,94.38,14.7,97.2,7.38
1981,10,23,9.76,10.3,5.49,70.25,1.66,97.52,8.03
1981,10,24,7.72,8.37,5.31,80.38,1.31,98.59,4.75
1981,10,25,10.17,10.46,6.1,80.0,0.56,99.24,3.64
1981,10,26,10.05,9.48,5.13,67.81,0.0,99.82,2.22
1981,10,27,10.98,9.87,5.55,68.81,0.0,99.79,2.22
1981,10,28,12.78,12.69,7.87,84.5,13.52,99.32,3.98
1981,10,29,12.81,12.67,8.36,88.5,5.1,98.77,3.84
1981,10,30,11.81,11.06,6.29,73.06,0.03,99.06,2.5
1981,10,31,11.68,10.5,6.9,79.94,0.35,99.1,2.19
1981,11,1,11.75,11.17,7.75,89.0,6.59,99.18,3.56
1981,11,2,14.91,14.55,10.44,92.62,25.88,98.05,7.38
1981,11,3,11.95,11.93,7.51,84.06,0.23,98.54,4.2
1981,11,4,10.24,10.23,6.23,80.44,0.4,99.17,3.47
1981,11,5,9.22,9.38,5.98,82.38,13.02,99.47,3.2
1981,11,6,8.65,9.21,6.16,87.62,0.87,99.21,3.53
1981,11,7,7.63,7.63,5.74,86.38,2.53,99.12,4.66
1981,11,8,4.09,4.81,4.21,82.44,4.54,99.21,5.73
1981,11,9,4.33,4.94,4.27,82.56,1.33,99.27,2.64
1981,11,10,4.31,4.26,4.09,79.5,0.69,99.22,3.04
1981,11,11,5.74,5.8,4.82,84.19,2.23,99.07,4.48
1981,11,12,6.31,6.4,4.76,80.62,0.09,99.18,2.62
1981,11,13,7.29,6.91,5.55,86.25,1.19,98.96,3.66
1981,11,14,8.48,7.57,5.68,82.25,0.47,99.01,2.38
1981,11,15,9.37,8.32,6.1,82.56,0.99,98.66,2.93
1981,11,16,10.33,10.22,7.14,89.19,2.23,98.15,4.31
1981,11,17,6.54,6.99,4.88,80.69,1.04,98.78,4.93
1981,11,18,5.23,5.01,4.21,77.19,0.0,99.38,3.33
1981,11,19,6.97,5.5,4.58,73.44,0.0,99.39,1.98
1981,11,20,9.95,9.33,6.65,86.19,6.25,98.86,2.84
1981,11,21,8.19,8.26,5.68,82.88,1.06,98.59,4.62
1981,11,22,5.48,5.44,4.52,80.69,0.4,99.09,4.34
1981,11,23,6.94,6.52,5.86,89.88,8.75,98.76,2.16
1981,11,24,7.98,7.95,5.37,79.88,0.02,98.81,4.62
1981,11,25,5.95,5.94,4.88,83.12,8.18,99.32,2.52
1981,11,26,7.13,7.27,6.23,96.69,1.84,98.93,2.04
1981,11,27,8.09,8.05,6.23,90.44,6.92,98.55,4.4
1981,11,28,4.57,4.94,4.52,85.31,0.85,99.07,5.9
1981,11,29,2.6,2.99,3.85,84.12,0.05,99.85,3.98
1981,11,30,5.73,4.81,4.58,79.06,0.37,99.61,1.89
1981,12,1,5.06,5.17,4.88,87.62,4.3,98.78,4.61
1981,12,2,0.95,1.63,3.42,83.06,3.5,98.93,7.67
1981,12,3,2.75,2.12,3.54,77.06,0.06,99.73,4.34
1981,12,4,2.97,1.37,3.23,69.62,0.0,99.79,1.53
1981,12,5,4.58,4.0,4.52,84.31,1.01,99.23,3.31
1981,12,6,5.62,4.58,4.27,74.94,0.16,98.96,2.08
1981,12,7,5.12,4.01,4.64,83.56,2.66,98.47,2.81
1981,12,8,4.54,4.58,4.64,87.0,2.17,98.75,3.45
1981,12,9,4.75,4.82,4.58,85.75,1.06,98.83,4.84
1981,12,10,3.63,3.58,3.91,79.75,0.0,99.37,4.68
1981,12,11,4.22,3.39,4.39,83.94,1.24,99.05,2.62
1981,12,12,5.74,5.58,4.82,83.31,2.45,98.63,4.34
1981,12,13,2.82,3.11,3.91,83.19,8.11,98.87,5.94
1981,12,14,0.26,0.8,3.36,85.94,10.05,98.78,5.43
1981,12,15,0.33,0.71,3.42,86.81,4.03,99.11,5.6
1981,12,16,2.41,2.33,3.91,86.94,0.36,99.95,3.09
1981,12,17,2.87,2.57,3.85,83.0,0.07,100.24,3.18
1981,12,18,2.9,2.01,3.91,84.0,0.06,99.92,2.98
1981,12,19,4.73,4.26,4.88,88.06,16.14,98.55,3.38
1981,12,20,3.34,3.43,4.15,84.44,1.06,98.33,6.49
1981,12,21,4.65,3.61,4.03,76.5,0.0,99.16,2.51
1981,12,22,6.24,5.88,5.0,83.69,0.04,99.12,3.4
1981,12,23,7.12,6.79,5.74,89.38,1.37,98.58,4.0
1981,12,24,2.26,2.37,3.6,80.69,0.34,99.09,5.31
1981,12,25,1.87,1.08,3.3,76.06,0.0,99.47,2.26
1981,12,26,4.64,2.62,3.97,74.19,0.09,99.18,2.11
1981,12,27,8.07,5.5,5.55,82.44,0.0,98.91,1.61
1981,12,28,8.98,6.04,5.8,81.25,1.54,98.9,1.28
1981,12,29,9.41,9.03,6.84,90.56,2.32,98.6,4.55
1981,12,30,3.26,3.52,4.03,82.88,0.07,98.77,5.55
1981,12,31,3.95,3.23,4.52,87.69,1.11,98.63,2.0
1982,1,1,2.73,2.55,3.91,84.62,0.1,98.92,3.77
1982,1,2,1.6,1.34,3.6,84.75,0.0,99.55,3.91
1982,1,3,2.54,1.61,3.6,80.0,0.0,100.03,2.39
1982,1,4,7.13,6.53,6.41,96.75,7.83,98.96,3.93
1982,1,5,5.33,5.15,5.0,85.75,1.06,98.18,6.83
1982,1,6,1.62,1.17,3.42,79.19,1.84,98.92,3.52
1982,1,7,-0.02,0.17,3.11,81.5,0.03,99.02,6.38
1982,1,8,-0.11,-0.26,2.69,72.81,0.0,99.0,1.98
