-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 02/29/2024 
Location: Latitude  49.2237   Longitude -123.1636 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 62.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M
2022,6,14,12.68,13.29,7.39,82.25,1.41,101.27,3.2
2022,6,15,13.05,13.33,7.57,81.44,0.56,100.79,1.63
2022,6,16,14.55,13.92,7.93,77.81,1.08,100.52,1.15
2022,6,17,14.4,14.23,8.42,82.75,1.18,100.17,2.4
2022,6,18,13.76,14.08,8.36,85.62,1.5,100.71,2.33
2022,6,19,13.98,14.05,8.3,84.94,0.59,101.32,2.03
2022,6,20,14.66,14.48,8.36,82.12,0.23,101.74,1.55
2022,6,21,14.79,14.41,9.09,88.19,2.4,101.73,1.57
2022,6,22,15.06,14.46,8.42,80.25,0.91,101.23,2.13
2022,6,23,13.52,13.73,7.45,78.5,0.95,101.29,2.17
2022,6,24,16.19,15.04,8.24,73.56,0.02,101.49,1.77
2022,6,25,19.98,16.98,9.28,65.56,0.14,101.38,2.22
2022,6,26,22.19,18.13,9.46,59.12,0.01,101.0,1.99
2022,6,27,22.45,18.42,10.5,63.25,0.26,100.57,1.37
2022,6,28,15.6,15.63,9.64,87.69,3.69,100.82,2.46
2022,6,29,15.44,15.39,8.79,81.44,0.75,101.28,1.73
2022,6,30,17.45,16.19,9.22,75.06,0.25,101.2,1.3
2022,7,1,17.68,16.5,9.77,78.5,0.05,100.96,1.51
2022,7,2,16.15,15.9,9.77,85.56,0.05,100.56,1.57
2022,7,3,14.03,14.59,9.34,93.5,13.4,100.4,2.3
2022,7,4,15.0,15.14,8.79,83.44,3.28,100.71,1.53
2022,7,5,16.9,15.9,9.16,77.0,0.19,100.65,1.02
2022,7,6,17.42,16.08,10.19,82.44,3.16,100.57,1.03
2022,7,7,16.93,16.31,9.58,80.88,1.46,100.91,1.59
2022,7,8,17.31,16.67,9.46,77.94,0.65,101.17,1.3
2022,7,9,17.12,16.97,9.7,81.25,0.09,101.36,1.84
2022,7,10,17.69,17.2,9.89,79.69,0.14,101.84,1.46
2022,7,11,20.53,18.44,10.25,69.88,0.08,101.32,0.92
2022,7,12,19.01,18.26,10.5,77.31,0.23,100.52,2.19
2022,7,13,17.64,17.62,9.46,76.62,0.0,100.87,1.87
2022,7,14,17.23,17.23,9.28,76.69,0.01,100.87,1.61
2022,7,15,16.56,16.79,9.58,82.62,0.58,101.0,1.6
2022,7,16,17.01,16.82,9.46,79.06,0.31,101.02,1.84
2022,7,17,15.72,16.21,8.85,80.56,1.44,100.91,1.85
2022,7,18,16.19,16.08,9.46,83.5,0.84,101.17,1.84
2022,7,19,19.14,17.05,10.19,74.5,0.36,101.06,0.57
2022,7,20,20.17,17.75,10.8,74.81,0.17,101.03,0.63
2022,7,21,19.48,17.8,10.99,78.44,0.61,100.81,1.24
2022,7,22,17.38,17.53,10.13,82.56,0.16,100.98,1.88
2022,7,23,17.9,17.79,9.89,78.56,0.05,101.18,1.27
2022,7,24,19.5,18.53,10.99,78.5,0.04,101.09,1.06
2022,7,25,22.04,20.45,13.0,79.69,0.55,100.66,1.57
2022,7,26,25.07,21.87,13.18,69.0,0.09,100.45,1.46
2022,7,27,23.71,21.69,13.31,73.81,0.02,100.72,1.23
2022,7,28,23.8,21.73,13.73,75.62,0.01,100.64,0.84
2022,7,29,24.52,21.73,13.49,71.12,0.01,100.44,0.9
2022,7,30,24.58,21.55,12.45,65.31,0.03,100.47,0.97
2022,7,31,23.52,21.41,12.7,70.44,0.02,100.5,0.56
2022,8,1,20.84,20.64,12.39,81.19,0.11,100.48,1.68
2022,8,2,18.33,19.28,10.56,80.94,0.82,100.82,2.12
2022,8,3,16.9,18.3,9.77,81.81,3.8,100.55,2.59
2022,8,4,16.66,17.69,9.22,78.81,2.29,100.83,2.58
2022,8,5,18.27,18.16,9.58,74.12,0.26,101.06,2.13
2022,8,6,20.35,19.14,10.31,70.75,0.09,101.05,1.77
2022,8,7,21.5,19.85,11.35,72.19,0.29,100.94,1.52
2022,8,8,22.08,20.33,12.27,74.75,0.15,100.69,1.16
2022,8,9,20.37,19.85,12.27,82.69,0.04,100.6,0.93
2022,8,10,19.21,19.07,11.9,86.06,1.91,100.88,1.57
2022,8,11,19.9,18.87,10.62,74.25,0.14,101.11,1.01
2022,8,12,19.21,18.41,10.68,77.94,0.03,100.85,1.85
2022,8,13,18.18,17.8,9.89,77.19,0.24,101.32,1.69
2022,8,14,19.8,18.3,9.95,70.12,0.05,101.23,0.76
2022,8,15,19.69,18.38,10.5,74.75,0.03,100.99,1.23
2022,8,16,19.4,18.39,10.31,74.94,0.01,101.0,1.38
2022,8,17,22.28,19.51,12.08,72.69,0.0,100.76,1.39
2022,8,18,23.75,20.15,11.72,65.25,0.21,100.54,1.41
2022,8,19,21.8,19.98,12.45,76.81,0.45,100.46,1.41
2022,8,20,19.88,19.34,12.33,85.38,0.27,100.58,1.38
2022,8,21,20.13,19.33,11.72,80.56,0.27,100.86,1.26
2022,8,22,20.57,19.3,11.54,77.56,0.26,101.06,0.85
2022,8,23,20.0,19.42,12.15,84.12,0.1,100.9,1.16
2022,8,24,22.63,20.5,12.33,73.25,0.01,100.58,1.2
2022,8,25,22.34,20.7,12.76,76.19,0.0,100.62,1.04
2022,8,26,18.73,19.18,11.41,85.25,0.65,100.58,2.41
2022,8,27,17.14,17.8,9.28,77.06,0.97,100.56,2.54
2022,8,28,17.67,17.88,9.58,77.06,0.3,100.78,1.24
2022,8,29,20.09,19.12,10.86,75.12,0.28,100.85,1.23
2022,8,30,21.9,19.79,12.15,74.56,0.02,100.75,1.23
2022,8,31,21.92,19.9,11.78,72.38,0.26,100.6,1.34
2022,9,1,19.08,18.71,11.11,81.5,0.06,100.77,1.27
2022,9,2,19.88,18.78,11.35,79.25,0.03,100.37,1.13
2022,9,3,17.73,17.83,10.19,81.81,0.07,100.93,2.12
2022,9,4,17.14,17.09,10.19,84.0,1.56,100.94,2.62
2022,9,5,16.51,16.41,8.91,77.69,0.46,101.34,1.5
2022,9,6,18.14,16.78,8.91,70.38,0.0,100.92,1.59
2022,9,7,16.69,16.49,9.09,78.31,0.01,101.23,3.05
2022,9,8,16.04,15.85,8.54,77.31,0.24,101.5,2.24
2022,9,9,17.26,16.16,8.79,73.12,0.0,100.93,3.09
2022,9,10,18.52,16.19,9.16,69.25,0.0,100.46,2.43
2022,9,11,19.44,16.26,9.28,66.62,0.1,100.77,1.41
2022,9,12,16.76,15.27,9.7,82.38,0.69,100.77,0.71
2022,9,13,16.47,15.29,9.28,79.94,0.03,100.4,1.02
2022,9,14,16.44,15.39,9.83,84.75,1.92,100.51,1.16
2022,9,15,15.08,14.89,8.73,82.88,0.48,100.92,1.58
2022,9,16,14.4,14.48,8.12,80.56,1.51,100.91,2.26
2022,9,17,14.01,13.87,7.87,79.25,0.86,100.44,2.16
2022,9,18,16.16,14.81,7.45,65.06,0.06,100.17,2.66
2022,9,19,16.47,14.69,8.24,71.38,0.02,100.46,1.7
2022,9,20,16.35,15.08,7.57,66.19,0.04,100.88,3.41
2022,9,21,16.2,14.84,7.69,68.38,0.09,100.63,2.03
2022,9,22,14.69,14.47,8.54,83.06,0.16,100.87,2.25
2022,9,23,14.56,14.27,8.91,87.25,0.64,101.28,1.93
2022,9,24,15.61,14.63,8.97,82.88,0.02,101.58,1.3
2022,9,25,17.03,15.08,8.67,73.31,0.07,101.3,1.27
2022,9,26,16.83,14.93,9.16,77.5,0.11,100.72,1.25
2022,9,27,17.46,15.03,8.79,71.19,0.15,100.42,1.02
2022,9,28,15.26,14.51,9.22,85.88,0.16,100.72,1.36
2022,9,29,15.43,14.56,9.09,84.44,0.09,101.24,1.95
2022,9,30,15.3,14.28,8.97,84.06,0.02,101.37,0.9
2022,10,1,16.72,14.81,9.16,78.5,0.0,100.94,1.39
2022,10,2,17.6,14.98,8.91,71.62,0.0,100.81,0.91
2022,10,3,16.8,14.69,9.64,81.75,0.01,101.04,0.74
2022,10,4,14.84,13.85,9.03,86.38,0.01,101.01,1.22
2022,10,5,15.15,14.01,8.97,85.0,0.08,101.41,1.09
2022,10,6,16.4,14.48,9.22,80.06,0.0,101.34,1.13
2022,10,7,16.58,14.18,9.22,79.69,0.16,101.46,0.97
2022,10,8,16.17,14.08,8.67,77.25,0.01,101.36,1.56
2022,10,9,15.94,14.13,8.97,80.69,0.01,101.24,1.64
2022,10,10,14.68,13.76,8.54,82.56,0.04,100.89,1.99
2022,10,11,12.85,12.38,7.51,82.5,0.07,101.47,1.06
2022,10,12,14.01,12.61,8.06,82.56,0.01,101.62,1.88
2022,10,13,14.21,12.68,7.93,80.06,0.05,101.36,1.57
2022,10,14,14.4,12.77,8.0,78.62,0.23,100.92,1.66
2022,10,15,15.87,13.72,8.61,77.38,0.49,100.77,2.41
2022,10,16,15.42,13.29,8.06,74.56,0.01,100.73,2.26
2022,10,17,13.5,12.31,7.93,83.12,0.0,101.19,1.32
2022,10,18,14.3,12.26,7.93,79.38,0.31,101.54,0.79
2022,10,19,14.48,12.53,8.06,80.06,0.22,101.75,1.11
2022,10,20,13.6,12.56,7.87,82.31,0.02,101.0,1.42
2022,10,21,9.44,10.11,6.04,82.25,2.02,100.1,2.03
2022,10,22,9.77,9.8,5.8,77.38,2.02,99.98,1.87
2022,10,23,8.94,9.26,6.23,88.31,4.35,101.0,2.2
2022,10,24,10.06,10.46,6.77,88.94,11.82,100.56,4.22
2022,10,25,8.73,9.59,6.47,92.31,14.07,100.57,4.21
2022,10,26,8.08,9.15,5.92,88.62,6.01,100.83,3.3
2022,10,27,10.4,10.32,7.26,92.56,24.05,100.48,4.39
2022,10,28,9.69,9.57,6.77,91.38,5.45,101.16,2.06
2022,10,29,9.83,9.74,6.84,91.81,3.91,101.55,3.34
2022,10,30,10.62,10.33,7.45,94.06,34.74,100.71,3.35
2022,10,31,8.95,9.09,6.59,92.12,10.91,100.07,2.73
2022,11,1,7.85,7.93,4.88,74.06,2.58,99.9,1.39
2022,11,2,7.07,7.08,4.27,68.75,0.78,100.67,1.82
2022,11,3,5.04,6.93,4.94,92.0,18.04,101.02,4.21
2022,11,4,8.23,8.72,6.47,93.25,24.63,99.18,4.38
2022,11,5,6.56,7.62,4.76,78.81,8.73,100.03,4.95
2022,11,6,4.45,6.54,4.7,89.25,13.67,99.16,4.08
2022,11,7,2.69,5.83,3.54,76.19,6.02,99.61,6.45
2022,11,8,1.44,5.02,3.23,77.5,0.44,100.79,6.27
2022,11,9,2.38,4.75,3.42,76.31,0.06,101.22,2.77
2022,11,10,3.76,5.66,4.03,82.81,0.1,101.94,2.98
2022,11,11,4.15,5.53,4.27,84.94,0.15,101.39,2.8
2022,11,12,4.46,5.19,4.21,81.44,0.41,101.64,2.11
2022,11,13,5.51,5.73,4.46,81.06,0.06,102.16,2.09
2022,11,14,4.58,5.51,4.64,90.5,0.07,102.33,2.93
2022,11,15,4.62,5.44,4.58,88.88,0.0,102.68,2.58
2022,11,16,4.74,5.44,4.46,85.94,0.09,102.59,2.32
2022,11,17,5.74,6.52,3.97,71.69,0.07,102.59,5.0
2022,11,18,3.06,4.48,3.66,80.19,0.01,102.46,2.95
2022,11,19,4.11,4.64,3.78,76.25,0.0,101.89,2.31
2022,11,20,5.51,4.94,3.91,70.69,0.44,101.77,1.84
2022,11,21,6.1,5.43,4.76,81.5,0.13,101.58,2.16
2022,11,22,6.44,6.64,5.68,94.81,14.76,100.49,3.41
2022,11,23,6.64,6.56,5.68,94.56,5.17,101.86,2.45
2022,11,24,8.21,7.01,5.43,81.06,0.46,101.52,2.45
2022,11,25,6.96,6.85,5.8,94.19,8.8,101.48,2.62
2022,11,26,6.27,6.58,5.62,96.0,12.83,101.61,4.29
2022,11,27,5.23,6.14,4.58,83.25,2.35,100.45,3.96
2022,11,28,1.4,4.17,2.81,66.38,0.71,100.63,4.44
2022,11,29,0.76,4.36,3.3,80.94,11.47,100.08,5.95
2022,11,30,3.06,4.67,3.91,81.12,4.89,98.98,3.41
2022,12,1,-1.24,2.76,2.5,73.25,0.64,100.05,4.37
2022,12,2,0.7,4.01,3.42,84.94,2.6,100.92,4.8
2022,12,3,1.09,3.87,3.48,85.19,0.69,101.33,4.43
2022,12,4,0.18,2.6,3.23,86.12,0.03,100.94,3.02
2022,12,5,0.76,2.74,3.17,79.62,0.08,100.95,2.15
2022,12,6,3.44,4.05,4.27,88.56,1.56,101.14,1.62
2022,12,7,4.54,5.4,4.94,95.19,2.6,100.98,4.29
2022,12,8,4.87,5.31,5.07,93.69,5.81,100.4,3.88
2022,12,9,3.51,5.17,4.64,94.69,9.58,99.77,5.19
2022,12,10,5.98,6.32,5.37,91.12,11.65,98.59,5.01
2022,12,11,6.03,5.78,5.37,91.38,2.69,99.97,2.05
2022,12,12,2.74,4.13,3.85,84.06,0.1,101.08,2.75
2022,12,13,3.11,4.06,3.78,80.25,0.15,101.63,1.72
2022,12,14,2.9,3.69,3.78,83.12,0.03,102.33,2.73
2022,12,15,2.3,3.57,3.78,85.94,0.0,102.59,2.49
2022,12,16,3.43,3.54,3.85,80.56,0.08,101.99,1.04
2022,12,17,2.98,4.1,4.09,87.69,1.35,100.94,1.71
2022,12,18,-1.13,2.53,2.75,78.31,2.11,100.75,4.05
2022,12,19,-4.35,1.32,2.08,78.81,3.43,101.74,4.83
2022,12,20,-4.02,1.3,2.32,86.31,8.63,101.36,4.6
2022,12,21,-7.79,-0.97,1.71,89.88,0.88,102.73,6.5
2022,12,22,-6.0,0.23,1.89,84.62,0.99,102.24,5.86
2022,12,23,0.06,3.24,3.66,96.06,13.38,100.78,4.33
2022,12,24,6.44,5.56,5.86,97.44,31.06,100.73,4.75
2022,12,25,7.1,6.3,6.1,98.0,20.52,101.1,3.45
2022,12,26,8.31,7.24,6.53,94.19,19.59,99.34,4.7
2022,12,27,8.05,7.15,6.59,95.31,28.61,97.31,4.21
2022,12,28,5.19,5.37,5.13,92.44,4.7,99.74,3.38
2022,12,29,5.28,5.86,5.0,89.56,3.83,99.46,4.57
2022,12,30,6.6,6.45,5.92,95.75,11.21,98.85,4.09
2022,12,31,6.15,5.64,5.74,97.0,5.73,100.1,2.73
2023,1,1,4.59,4.8,5.0,95.0,1.33,101.05,1.91
2023,1,2,2.9,4.3,4.21,89.81,0.11,100.04,3.77
2023,1,3,3.58,4.91,4.46,90.69,1.02,100.18,3.82
2023,1,4,3.94,5.13,4.03,80.38,0.68,100.1,4.84
2023,1,5,7.58,6.89,5.43,82.38,4.89,99.19,5.62
2023,1,6,7.44,6.85,5.55,86.75,1.89,100.51,4.12
2023,1,7,6.51,6.2,5.43,89.62,7.8,100.2,3.36
2023,1,8,6.22,5.87,5.37,89.94,7.41,99.55,3.95
2023,1,9,6.6,6.33,5.49,89.06,6.81,99.28,4.77
